clothId,largeCategory,largeCategoryName,smallCategoryMinidress,smallCategoryMidi,smallCategoryMaxidress,smallCategoryName,colorWhite,colorGrey,colorBlack,colorRed,colorPink,colorOrange,colorIvory,colorYellow,colorGreen,colorBlue,colorPurple,colorBrown,colorBeige,colorJean,colorPattern,colorOthers,colorName,clothName,brand,image,clothPrice,date,hashtags,clothSexMen,clothSexWomen,clothRate,clothReviewNo,fit,feeling,stretch,visibility,thickness,seasonSpring,seasonSummer,seasonFall,seasonWinter
2330676,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,KACK WRAP PLEATS OPS SKY BLUE,리올그,//image.msscdn.net/images/goods_img/20220126/2330676/2330676_1_500.jpg,159000,20220126,"['여성', '여자원피스', '데일리룩', '롱원피스', '여성원피스']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
1827084,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,Brush pleats dress_sky blue,아무르,//image.msscdn.net/images/goods_img/20210304/1827084/1827084_1_500.jpg,126000,20210304,"['롱드레스', '여성원피스', '맥시원피스', '여자원피스', '봄원피스', '플리츠원피스', '플리츠']",0,1,5.0,3,2,2,1,2,2,1,1,1,1
1969757,4,원피스,0,1,0,미디 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,Chiffon Maxi Cowl Neck Dress Dusty Blue,배디,//image.msscdn.net/images/goods_img/20210526/1969757/1969757_1_500.jpg,89000,20210526,"['롱드레스', '원피스', '맥시원피스', '여자원피스', '여성원피스', '롱원피스', '드레스']",0,1,4.8,17,0,0,0,0,0,0,0,0,0
2084947,4,원피스,0,1,0,미디 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,AGP 롱 니티드 원피스(W) 스카이 블루,에이전트픽,//image.msscdn.net/images/goods_img/20210824/2084947/2084947_1_500.jpg,89000,20210824,"['롱원피스', '맥시원피스', '데일리원피스', '여성원피스', '여자원피스', '롱드레스', '니트원피스']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
1493482,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,MOII [모아이],래이미,//image.msscdn.net/images/goods_img/20200622/1493482/1493482_2_500.jpg,147000,20200622,[],0,1,5.0,3,2,2,3,3,2,0,1,0,0
1839906,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,yul tweed opc skyblue,아웃엑소,//image.msscdn.net/images/goods_img/20210311/1839906/1839906_1_500.jpg,82400,20210311,[],0,1,3.0,1,0,0,0,0,0,0,0,0,0
1980424,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,Vivi onepiece skyblue,아웃엑소,//image.msscdn.net/images/goods_img/20210602/1980424/1980424_1_500.jpg,72000,20210602,"['여성원피스', '캐주얼원피스', '여름원피스', '나시원피스', '미니원피스', '원피스', 'ONEPIECE']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
1456474,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,Ribbon Point Mini Dress_ Blue,살롱 드 욘,//image.msscdn.net/images/goods_img/20200521/1456474/1456474_1_500.jpg,134900,20200521,[],0,1,4.3,3,0,0,0,0,0,0,0,0,0
2099934,4,원피스,0,1,0,미디 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,BASIC PATCH OXFORD DRESS [SKY BLUE],5252 바이 오아이오아이,//image.msscdn.net/images/goods_img/20210831/2099934/2099934_1_500.png,95200,20210831,"['긴팔셔츠', '셔츠', '오버핏셔츠', '스트라이프셔츠', '오버핏']",0,1,5.0,3,0,0,0,0,0,0,0,0,0
1971295,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,21SS 칼라 31 엘레강스 원피스 스카이블루 (W),쥴리앤칼라,//image.msscdn.net/images/goods_img/20210527/1971295/1971295_1_500.jpg,176250,20210527,"['여성원피스', '여름원피스', '하객룩', '반팔원피스', '플라워원피스', '캐주얼원피스', '데이트룩']",0,1,5.0,4,3,3,1,3,1,0,1,0,0
1997934,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,브이 넥 테일러 원피스_스카이블루,벰버,//image.msscdn.net/images/goods_img/20210616/1997934/1997934_1_500.jpg,117600,20210616,[],0,1,0.0,0,0,0,0,0,0,0,0,0,0
2068309,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,Flower Shirring Mini Dress_sky,리로에,//image.msscdn.net/images/goods_img/20210818/2068309/2068309_1_500.jpg,110400,20210818,[],0,1,0.0,0,2,2,0,5,2,0,1,0,0
2002799,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,Watercolor dress (skyblue),스윗스윗니스,//image.msscdn.net/images/goods_img/20210621/2002799/2002799_1_500.jpg,131000,20210621,[],0,1,0.0,0,0,0,0,0,0,0,0,0,0
2012288,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,블루 블러썸 미니 원피스 / BLUE BLOSSOM MINI DRESS,룩캐스트,//image.msscdn.net/images/goods_img/20210629/2012288/2012288_1_500.jpg,115200,20210629,[],0,1,5.0,1,0,0,0,0,0,0,0,0,0
2010327,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,sky blue check flower sticker sleeveless,던드롭,//image.msscdn.net/images/goods_img/20210625/2010327/2010327_1_500.jpg,219000,20210625,"['원피스', '드레스', '여성복', '슬리브리스']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
2116548,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,YY shirt dress Blue,와이와이아이엠,//image.msscdn.net/images/goods_img/20210908/2116548/2116548_1_500.jpg,198000,20210908,"['일상룩', '오피스룩', '드레스', '원피스']",0,1,4.0,5,0,0,0,0,0,0,0,0,0
2171639,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,데일리 롱셔츠 원피스 맥시드레스 스카이블루 MDOP041SKYBLUE,몽돌,//image.msscdn.net/images/goods_img/20211011/2171639/2171639_2_500.jpg,69000,20211011,"['데이트룩원피스', '맥시원피스', '하객룩', '롱원피스', '가을원피스', '카라원피스', '셔츠원피스']",0,1,4.4,16,3,2,3,3,3,1,0,1,0
1968722,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,Flat callor short puff long dress,던드롭,//image.msscdn.net/images/goods_img/20210526/1968722/1968722_1_500.jpg,159000,20210526,"['원피스', '드레스', '여성복', '미디드레스', '롱원피스']",0,1,5.0,1,0,0,0,0,0,0,0,0,0
2279103,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,Ozie holiday style dress,오지,//image.msscdn.net/images/goods_img/20211222/2279103/2279103_1_500.jpg,289000,20211222,"['드레스', '원피스', '여성복', '데일리룩']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
2141576,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,에스닉 투피스[BROWN],아수라,//image.msscdn.net/images/goods_img/20210922/2141576/2141576_1_500.jpg,128800,20210922,[],0,1,0.0,0,0,0,0,0,0,0,0,0,0
2001910,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,에떼 투피스[BLUE],아수라,//image.msscdn.net/images/goods_img/20210618/2001910/2001910_1_500.jpg,125300,20210618,"['추천원피스', '데일리원피스', '여성원피스', '여름원피스', '반팔원피스', '셋업', '세트']",0,1,5.0,4,4,2,2,2,2,1,1,1,0
1467467,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,DUL SHORT SLEEVE LACE OPS SKY BLUE,리올그,//image.msscdn.net/images/goods_img/20200529/1467467/1467467_1_500.jpg,153300,20200529,"['레이스원피스', '롱원피스']",0,1,4.5,4,0,0,0,0,0,0,0,0,0
2008487,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,린넨 러플 랩 원피스_스카이 블루,벰버,//image.msscdn.net/images/goods_img/20210624/2008487/2008487_1_500.jpg,103600,20210624,[],0,1,0.0,0,0,0,0,0,0,0,0,0,0
1813295,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,Heart Cut Out Dress (Sky Blue),하트클럽,//image.msscdn.net/images/goods_img/20210224/1813295/1813295_1_500.jpg,79000,20210224,"['데이트룩', '미니원피스', '봄원피스', '가을원피스', '하객룩', '원피스']",0,1,4.9,17,2,3,1,5,3,1,0,1,0
2007955,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,Stream Dress_Sky,플라즈마 스페어,//image.msscdn.net/images/goods_img/20210624/2007955/2007955_1_500.jpg,85600,20210624,"['미니원피스', '여름원피스', '반팔원피스', '캐주얼원피스', '자켓원피스', '카라원피스']",0,1,4.3,3,0,0,0,0,0,0,0,0,0
2193975,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,리아 앙고라 인타샤 니트 드레스 atb646w(SKY BLUE),앤더슨벨 포 우먼,//image.msscdn.net/images/goods_img/20211022/2193975/2193975_2_500.jpg,278000,20211022,"['니트', '스웨터', '여자니트', '긴팔니트']",0,1,5.0,6,3,3,3,5,3,1,0,1,1
1794791,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,LMJ Gold Button Wrap One-piece_skyblue,가니송,//image.msscdn.net/images/goods_img/20210215/1794791/1794791_1_500.jpg,218000,20210215,"['골드버튼원피스', '롱원피스', '우아한원피스', '셔츠원피스', '퍼프원피스', '슬림핏원피스', '하객룩']",0,1,5.0,4,3,1,2,5,3,1,1,1,0
1827547,4,원피스,0,1,0,미디 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,뷔스티에 투피스 트위드 원피스_스카이블루,도픈,//image.msscdn.net/images/goods_img/20210304/1827547/1827547_2_500.jpg,141000,20210304,"['여성원피스', '여자원피스', '봄원피스', '뷔스티에', '트위드원피스', '캐주얼원피스', '나시원피스']",0,1,4.0,2,3,3,3,5,3,1,1,1,1
2347959,4,원피스,0,1,0,미디 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,스웻 원피스 애쉬 블루,르쏘넷,//image.msscdn.net/images/goods_img/20220209/2347959/2347959_1_500.jpg,248000,20220209,"['스웻원피스', '하프집업', '하프집업원피스', '골프원피스', '여자골프웨어', '여자골프복']",0,1,0.0,0,2,1,5,5,3,1,0,1,1
1954216,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,Heart Collar Ribbon Dress (Indi Blue),하트클럽,//image.msscdn.net/images/goods_img/20210517/1954216/1954216_1_500.jpg,90000,20210517,"['여름원피스', '리본원피스', '미니원피스', '카라원피스', '반팔원피스', '데이트룩', '드레스']",0,1,4.9,68,4,3,1,5,3,0,1,0,0
1965581,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,MF knit one piece (lb),마가린핑거스,//image.msscdn.net/images/goods_img/20210525/1965581/1965581_1_500.jpg,100000,20210525,"['마가린핑거스.마핑', '민소매원피스', '원피스', '여름원피스', '미니원피스']",0,1,3.0,1,0,0,0,0,0,0,0,0,0
1959830,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,SYMBOL LOGO SHIRRING OPS(BLUE),어글리쉐도우,//image.msscdn.net/images/goods_img/20210520/1959830/1959830_1_500.jpg,62300,20210520,"['여성원피스', '원피스', '민소매원피스', '미니원피스', '캐주얼원피스', '나시원피스', '여름원피스']",0,1,4.7,3,2,1,2,4,1,0,1,0,0
2305913,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,하이브리드 원피스 미드블루 (UN122COP22),엄브로,//image.msscdn.net/images/goods_img/20220113/2305913/2305913_3_500.jpg,129000,20220113,"['스포티원피스', '여성원피스', '원피스추천']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
1443501,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,WKG 플라워 미니 셔링 원피스 스카이블루,와이케이,//image.msscdn.net/images/goods_img/20200513/1443501/1443501_1_500.jpg,36000,20200513,"['꽃원피스', '미니원피스', '숏원피스', '여름원피스', '와이케이걸즈', '와이케이걸즈라인', '피크닉룩']",0,1,4.8,14,0,0,0,0,0,0,0,0,0
2347948,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,리본 벨렛 원피스,제메타,//image.msscdn.net/images/goods_img/20220209/2347948/2347948_1_500.jpg,70000,20220209,"['드레스', '여성원피스', '여자원피스', '벨벳원피스', '블루원피스', '바디콘', '파티원피스']",0,1,0.0,0,2,2,5,5,4,0,0,0,0
2321045,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,블루 리즈 빅 카라 트위드 드레스 / BLUE LIZ BIG COLLAR TWEED DRESS,룩캐스트,//image.msscdn.net/images/goods_img/20220121/2321045/2321045_1_500.jpg,207100,20220121,[],0,1,0.0,0,0,0,0,0,0,0,0,0,0
1997964,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,플리츠 디테일 랩 원피스_스카이블루,벰버,//image.msscdn.net/images/goods_img/20210616/1997964/1997964_1_500.jpg,117600,20210616,[],0,1,4.7,18,0,0,0,0,0,0,0,0,0
2342772,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,[포우먼] 롱 셔츠 원피스_SPOWC23W01,스파오,//image.msscdn.net/images/goods_img/20220207/2342772/2342772_10_500.jpg,59900,20220207,"['간절기원피스', '원피스', '셔츠원피스', '여성원피스']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
2178595,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,blue,아리스토캣_니트 드레스 KA [스카이],키르시,//image.msscdn.net/images/goods_img/20211014/2178595/2178595_4_500.jpg,79200,20211014,"['디즈니협업컬렉션', '미니원피스', '미니', '여성원피스', '여자원피스', '데일리원피스', '원피스']",0,1,4.8,44,0,0,0,0,0,0,0,0,0
1879529,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,FLOWER MINI ONE PIECE GREEN(CY2BMFW390A),클로티,//image.msscdn.net/images/goods_img/20210405/1879529/1879529_1_500.jpg,47400,20210405,"['원피스', '미니원피스', '플라워원피스', '여름미니원피스', '프릴미니원피스', '쉬폰미니원피스']",0,1,4.0,5,0,0,0,0,0,0,0,0,0
1929739,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,Green blouse sling dress set,쎄무아듀,//image.msscdn.net/images/goods_img/20210429/1929739/1929739_1_500.jpg,239000,20210429,"['드레스', '데일리', '원피스', '여성복', '슬리브리스', '세트']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
1123688,4,원피스,0,1,0,미디 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,19 플리츠 슬리브 원피스 [카키],[클리어런스],//image.msscdn.net/images/goods_img/20190821/1123688/1123688_1_500.jpg,32900,20190821,"['벨트원피스', '샐러드볼', '원피스', '퍼프원피스', '플리츠']",0,1,0.0,0,3,1,1,5,3,1,0,1,1
2166335,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,여성 라인 포인트 투피스 니트 세트 그린 HF-TD1322GR,헤일리,//image.msscdn.net/images/goods_img/20211007/2166335/2166335_2_500.jpg,218000,20211007,"['헤일리골프', '여성골프웨어', '골프', '골프웨어', '여자골프복', '여자골프웨어']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
1774099,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,R BOLERO LAYERED KNIT DRESS_OLIVE,더 로켓,//image.msscdn.net/images/goods_img/20210202/1774099/1774099_1_500.jpg,104300,20210202,"['원피스', '니트드레스', '볼레로원피스', '셋업원피스', '니트원피스', '롱원피스']",0,1,0.0,0,3,2,3,3,3,1,0,0,0
2014685,4,원피스,0,1,0,미디 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,액주름 낮잠 원피스,단하,//image.msscdn.net/images/goods_img/20210630/2014685/2014685_1_500.jpg,350000,20210630,"['여름원피스', '미디원피스', '민소매원피스', '잠옷원피스']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
2267441,4,원피스,0,1,0,미디 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,기모 집업 알파카 후드 롱원피스 그린,메타퍼,//image.msscdn.net/images/goods_img/20211214/2267441/2267441_1_500.jpg,125000,20211214,"['여성원피스', '원피스', '데일리룩', '맥시원피스', '롱원피스', '데일리원피스', '겨울원피스']",0,1,0.0,0,5,1,4,5,5,0,0,0,1
2071110,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,NUE FLORAL SHADE PATTERN OPS GREEN,리올그,//image.msscdn.net/images/goods_img/20210819/2071110/2071110_1_500.jpg,103200,20210819,"['원피스', '롱원피스', '가을원피스', '맥시원피스', '플로랄', '여자원피스', '데일리원피스']",0,1,4.3,3,0,0,0,0,0,0,0,0,0
2089474,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,Preppy poket check one-piece,던드롭,//image.msscdn.net/images/goods_img/20210826/2089474/2089474_1_500.jpg,210000,20210826,"['원피스', '드레스', '일상복', '데일리룩', '여성복', '오피스룩']",0,1,4.0,2,0,0,0,0,0,0,0,0,0
1569142,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,Print Shirt Wrap Dress in Sepia Green_VW0AO2500,레이브,//image.msscdn.net/images/goods_img/20200828/1569142/1569142_1_500.jpg,168000,20200828,"['원피스', '드레스', '원피스긴팔', '셔츠원피스', '랩원피스', '미니원피스', '여성원피스']",0,1,0.0,0,2,3,1,3,1,0,0,1,0
2293146,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,세이렌 드레스 그린,익스파이어드걸,//image.msscdn.net/images/goods_img/20220105/2293146/2293146_1_500.jpg,132000,20220105,"['미니', '원피스', '슬림핏', '드레스', '메쉬', '메쉬원피스', '여성복']",0,1,0.0,0,2,2,3,4,3,1,1,1,1
2334832,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,시폰 롱 드레스_그린,듀이듀이,//image.msscdn.net/images/goods_img/20220127/2334832/2334832_1_500.jpg,189050,20220127,"['프릴원피스', '롱원피스', '21SS', '원피스', '여자원피스', '카라원피스', '셔링원피스']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
2213431,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,그린 드레스,일루스트리스 일루전,//image.msscdn.net/images/goods_img/20211103/2213431/2213431_1_500.jpg,179550,20211103,"['데일리룩', '원피스', '드레스', '롱원피스', '맥시원피스', 'A라인', '꾸안꾸']",0,1,0.0,0,3,1,1,5,3,1,0,1,1
2334932,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,[주문제작] 시스루 캉캉드레스_그린,듀이듀이,//image.msscdn.net/images/goods_img/20220127/2334932/2334932_1_500.jpg,1216000,20220127,"['원피스', '미니원피스', '봄원피스', '여성원피스', '프릴원피스', '오프숄더원피스', '플라워원피스']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
2168588,4,원피스,0,1,0,미디 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,21FW칼라 40 다이애나 원피스 그린,쥴리앤칼라,//image.msscdn.net/images/goods_img/20211007/2168588/2168588_1_500.jpg,177600,20211007,"['H라인', '데일리원피스', '미디원피스', '원피스', '데일리룩', '하객룩', '트위드원피스']",0,1,0.0,0,2,1,1,5,5,0,0,1,1
2010517,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,벨트 미니 랩 드레스_그린,로에일,//image.msscdn.net/images/goods_img/20210625/2010517/2010517_1_500.jpg,73800,20210625,"['추천원피스', '원피스', '롱원피스', '여성복', '맥시원피스', '여자원피스', '여성원피스']",0,1,4.0,1,3,3,1,1,1,1,1,1,0
1521314,4,원피스,0,1,0,미디 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,프리다 드레스 - 그린,코타,//image.msscdn.net/images/goods_img/20200720/1521314/1521314_1_500.jpg,38400,20200720,"['그린', '꽃무늬', '여름', '여행원피스', '원피스', '플로럴']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
2220019,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,샤프 카라 드레스_그린,듀이하트듀이,//image.msscdn.net/images/goods_img/20211105/2220019/2220019_1_500.jpg,235600,20211105,"['여자원피스', '데이트룩', '데일리룩', '롱원피스', '겨울원피스', '원피스', '맥시원피스']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
2164154,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,LONG SLEEVE KNIT ONE PIECE GREEN,메이크어토스트,//image.msscdn.net/images/goods_img/20211006/2164154/2164154_1_500.jpg,109000,20211006,"['여자니트', '울니트', '니트원피스', '라운드니트', '베이직니트', '오버핏니트', '기본니트']",0,1,5.0,1,4,3,5,5,4,1,0,1,1
1683462,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,C CHECK RIBBON DETAIL SLEEVELESS DRESS_GREEN,큐리티,//image.msscdn.net/images/goods_img/20201109/1683462/1683462_1_500.jpg,83300,20201109,"['겨울원피스', '크리스마스', '데이트룩', '원피스', '리본원피스', '연말원피스', '미니원피스']",0,1,4.4,5,2,1,5,3,3,1,0,1,1
2351713,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,CL SHIRING OPS(GREEN),러브이즈트루,//image.msscdn.net/images/goods_img/20220210/2351713/2351713_1_500.jpg,53100,20220210,"['봄원피스', '데일리', '여성원피스', '원피스', '미니원피스', '미니', '슬리브리스원피스']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
1994994,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,Front shirring puff dress,웬스데이딜라잇,//image.msscdn.net/images/goods_img/20210614/1994994/1994994_1_500.jpg,169000,20210614,"['원피스', '드레스', '여성복', '여름원피스']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
1875274,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,뷔스티에 홀터 드레스 (그린),낫유어엑스엑스엑스 바이 낫유어로즈,//image.msscdn.net/images/goods_img/20210401/1875274/1875274_1_500.jpg,129000,20210401,[],0,1,0.0,0,2,3,3,3,3,1,1,0,0
2260208,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,Shirring Mini Shirt Dress in Green VW1AO200-32,레이브,//image.msscdn.net/images/goods_img/20211207/2260208/2260208_6_500.jpg,138000,20211207,"['원피스', '미니원피스', '긴팔원피스', '셔츠원피스', '셔링원피스', '데일리원피스', '가을원피스']",0,1,0.0,0,2,3,3,5,1,0,0,1,0
1784473,4,원피스,1,0,0,미니 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,Contrast white collar double button dress,웬스데이딜라잇,//image.msscdn.net/images/goods_img/20210208/1784473/1784473_1_500.jpg,124000,20210208,"['블라우스', '상의', '자켓원피스', '드레스', '원피스']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
1893539,4,원피스,0,0,1,맥시 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,컬러블록 반팔 스트링 롱 원피스 MH08OP300H,르니앤맥코이,//image.msscdn.net/images/goods_img/20210412/1893539/1893539_1_500.jpg,89000,20210412,"['여름원피스', '봄원피스', '맥시원피스', '여성원피스', '원피스', '롱원피스']",0,1,0.0,0,4,3,3,5,1,1,1,1,0
2344423,4,원피스,0,1,0,미디 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,J후드형풀오픈원피스 JWOP32B7,쥬시쥬디,//image.msscdn.net/images/goods_img/20220207/2344423/2344423_1_500.jpg,199000,20220207,"['롱원피스', '캉캉원피스', '삼선드레스', '오버핏드레스', '여자원피스', '여성원피스', '플레어원피스']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
1969612,4,원피스,0,1,0,미디 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,TWIN FLOORS 드레스/그린,미미카위,//image.msscdn.net/images/goods_img/20210526/1969612/1969612_1_500.jpg,158400,20210526,[],0,1,0.0,0,0,0,0,0,0,0,0,0,0
2183230,4,원피스,0,1,0,미디 원피스,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,green,SPARKLE SLIP DRESS_APPLE,마르디 메크르디,//image.msscdn.net/images/goods_img/20211018/2183230/2183230_1_500.jpg,438000,20211018,[],0,1,0.0,0,0,0,0,0,0,0,0,0,0
2375279,4,원피스,0,0,1,맥시 원피스,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,black,풀오버 셔츠 드레스 2182A762_403,오니츠카타이거,//image.msscdn.net/images/goods_img/20220221/2375279/2375279_1_500.jpg,190000,20220221,[],0,1,0.0,0,0,0,0,0,0,0,0,0,0
2375345,4,원피스,0,0,1,맥시 원피스,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,black,게더 주름 드레스 2182A770_400,오니츠카타이거,//image.msscdn.net/images/goods_img/20220221/2375345/2375345_1_500.jpg,200000,20220221,['게더주름드레스'],0,1,0.0,0,0,0,0,0,0,0,0,0,0
2377384,4,원피스,0,1,0,미디 원피스,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,black,V Neck Collar Button Dress - Black,누브,//image.msscdn.net/images/goods_img/20220222/2377384/2377384_1_500.jpg,178200,20220222,"['여성원피스', '롱드레스', '데이트룩원피스', '여자원피스', '롱원피스', '드레스', '봄원피스']",0,1,0.0,0,0,0,0,0,0,0,0,0,0
