userName,date,goodsNo,userSexMen,userSexWomen,userHeight,userWeight,goodsSize,reviewContent,review_img,size,bright,color,thickness,weightness,touch,helpNo,styleLikeNo
과일은트로피카,2021.05.11,1776071,1,0, 176cm, 76kg,L,"['편하게 입고 다니기 좋아요', <br/>, '한사이즈 작게 입으면 좋을것 같아요']",,1,2,2,3,0,0,0,0
브론즈_111528f1d9a,2021.05.11,1776071,0,1, 165cm, 58kg,M,['마음에 쏘옥 들어요 단지 내부가 그물이여서 별로고 내부 포켓도 그물이여서 별로인것만빼면 다이쁩니다'],,2,2,2,2,0,0,0,0
Kminh!,2021.05.10,1776071,1,0, 165cm, 45kg,S,['봄에 사서 입었는데 이뻐요 이제야 쓰네 멍청한 놈'],,2,2,2,3,0,0,0,0
sw_wide,2021.05.09,1776071,1,0, 172cm, 72kg,L,['봄에 입고다니면서 깔끔하게 입고다닐수 있습니다'],,2,2,2,2,0,0,0,0
005520,2021.05.09,1776071,0,1, 157cm, 53kg,S,['지금 계절에 입기 좋고 편해서 운동갈때 입기 좋아요.'],,2,2,2,2,0,0,0,0
태민태준ㄷ,2021.05.09,1776071,0,1, 169cm, 47kg,M,"['아들사줬는데 맘에들어요 ', <br/>, '아들두 좋아하네요', <br/>, '좋아요']",,2,2,2,2,0,0,0,0
쁘악쏘,2021.05.09,1776071,1,0, 183cm, 70kg,L,['남친선물로 해줬는데 이뻐요 간절기에 입기 딱이에요 ~~~'],,1,2,2,3,0,0,0,0
키티이만세이잇,2021.05.09,1776071,0,1, 160cm, 52kg,M,"['역시커버낫은로고가생명!!!', <br/>, '세일많이해서 옷장이넘친다요', <br/>, '안살수없게만드네용', <br/>, '옷재질도좋구용 잘입을게용']",,2,2,2,2,0,0,0,0
뉴비_463ef5b4,2021.05.09,1776071,1,0, 185cm, 64kg,XL,['참 잘입고있습니다 옷 편하고   바람막이로  완전 굿인  옷입니다'],,2,2,2,2,0,0,0,0
뉴비_499e50ef,2021.05.09,1776071,1,0, 180cm, 75kg,XL,['사진대로 너무 예쁘고 핏도 잘나오네요 약간 쌀쌀할때 입으면 정말 좋아요!'],,2,2,1,2,0,0,0,0
skain,2021.05.08,1776071,1,0, 180cm, 80kg,L,['바람막이 중에는 좀 두꺼운 편인거 같구요 저만 그런지 모르겠지만 교복입고 넥타이 보이게 내리면 완전 회사원 같아요'],,2,2,2,2,0,0,0,0
buswo,2021.05.08,1776071,1,0, 170cm, 70kg,S,['이거다하고샀는데역시나하고만족했습니다굳굳!'],,2,2,2,2,0,0,0,0
하지마?,2021.05.08,1776071,1,0, 177cm, 81kg,XL,"['데일리로 아무데나 걸쳐도 다 소화 가능한 옷이라서 간편하고 좋아요', <br/>, '한 사이즈 업해서 낙낙하게 입으니 예뿝니다']",,2,2,2,3,0,0,0,0
호두m2,2021.05.08,1776071,0,1, 163cm, 69kg,XL,['뒤에 로고가 이쁘게 빛나서 너무 좋아요 비오는날 개꿀이에요'],,1,2,2,3,0,0,0,0
soyun0,2021.05.06,1776071,0,1, 158cm, 55kg,L,['요즘 입고 다니기 너무 좋아요 아무곳에나 다 잘 어울립니다'],,2,2,2,2,0,0,0,0
강두호12,2021.05.06,1776071,1,0, 173cm, 69kg,L,"['이 옷으로 말하자면 상당히 가성비가 좋고 ', <br/>, '매우 편하네요']",,1,2,2,2,0,0,0,0
wgh6827,2021.05.05,1776071,1,0, 182cm, 54kg,XL,['캐쥬얼하게 무난히 입을 수 있고 구김 텍스쳐도 나쁘지 않고 내부 포켓이 있는게 맘에 듭니다'],,2,2,2,2,0,0,0,0
이준입니다ㅏ,2021.05.05,1776071,1,0, 170cm, 60kg,S,['얇지오 않고 핏도 좋고 항상 만족ㅇ하는 커버낫 제품'],,2,2,2,2,0,0,0,0
상훈짱짱뭬앤,2021.05.05,1776071,1,0, 175cm, 80kg,XL,['생각보다 이쁘네요 옷이 근데 조금 짧은 느낌이 있어요!'],,2,2,2,2,0,0,0,0
Jun03!,2021.05.05,1776071,1,0, 176cm, 65kg,L,['여름에 입으려고 했는데 생각보다 두께가 있어서 여름에는 자주 못입을것같네요.'],,2,2,1,1,0,0,0,0
펭귐77,2021.05.04,1776071,1,0, 173cm, 62kg,M,"['인생 바람막이입니다,, 너무 두껍지도 않지만 저녁에 입으면 또 따뜻해여']",,2,2,2,2,0,0,0,0
또로롱롱로,2021.05.03,1776071,0,1, 167cm, 58kg,L,['많이 클까봐 걱정했는데 딱 ㅇ엉덩이 덮으면서 예쁜거 같아용'],,2,2,2,2,0,0,0,0
khs4069,2021.05.01,1776071,1,0, 180cm, 85kg,XL,['옷 예쁘고 맘에 엄청 드네요 봄겨울에 입고다니면 딱일듯'],,2,2,2,3,0,0,0,0
폴폭우바,2021.05.01,1776071,1,0, 177cm, 68kg,L,['정말 핏대박입니다. 사랑해요 커ㅓㅂ낫 앞으로 많이 애용할거같아요'],,2,2,2,2,0,0,0,0
인사부장관,2021.05.01,1776071,1,0, 174cm, 55kg,M,"['팔이 조금 길지만 예쁘게 길어서 괜찮음.', <br/>, '학생들은 교복위에 입기에 딱 좋은듯해요 여름에도 무더위 아니면 입을 수 있을정도로 얇지만 스크래치 조심하세요 잘 뜯김']",,2,2,2,3,0,0,0,0
나타나라오바,2021.04.30,1776071,0,1, 172cm, 77kg,XL,"['넉넉하게 잘맞아요.', <br/>, '교복에 입히니 이뻐요.', <br/>, '색깔 다른것도 구입하고싶어요.']",,2,3,1,3,0,0,0,0
뉴비_4d80e3d3,2021.04.29,1776071,1,0, 168cm, 70kg,M,['재질이나 색상 맘에들어요 단지 사이즈가 L품절이라 아쉽네요~'],,2,2,2,2,0,0,0,0
뽐귱,2021.04.29,1776071,0,1, 165cm, 70kg,L,['너무이쁨니다 사길잘햇어요 역시 사이즈도 넉넉합니다'],,2,2,2,2,0,0,0,0
똥탄사람,2021.04.29,1776071,1,0, 177cm, 70kg,L,['빅로고라 부담될것같았는데 막상 입어보니 전혀... 추천해여'],,2,2,2,2,0,0,0,0
아이린조녜,2021.04.28,1776071,1,0, 170cm, 64kg,M,['딱 맞습니다. 약간 작게 입고 싶었는데 그렇진 않았습니다~'],,2,2,2,2,0,0,0,0
니가알던낵아냐,2021.04.27,1776071,1,0, 176cm, 58kg,L,['조거팬츠에 스트릿하게 코디하면 정말 이쁘네요. 잘 입고있어요'],,2,2,2,2,0,0,0,0
도야0,2021.04.27,1776071,0,1, 160cm, 51kg,S,"['고민은 무엇? 배송을 늦출뿐ㅠㅠ', <br/>, 's사이즈 2개 남았을때 빠른겟']",,1,3,1,3,0,0,0,0
드라코123,2021.04.26,1776071,1,0, 180cm, 68kg,XL,['봄 가을에 입을수 있는 점퍼  너무 잘입고 다니고 있네요'],,2,2,1,2,0,0,0,0
뉴비_17b62fdd,2021.04.26,1776071,1,0, 180cm, 60kg,L,['디자인이 전체적으로 이쁘고 봄에 입기 좋을 거 같네요'],,2,2,2,2,0,0,0,0
아들때무네,2021.04.26,1776071,1,0, 170cm, 68kg,L,['라이브 방송때 쿠폰사용해서 좋은 가격이 구입했습니다. 간절기에 착용하기 좋구요 교복에매치해도 잘어울립니다.'],,2,2,2,3,0,0,0,0
낭으아아,2021.04.25,1776071,1,0, 179cm, 78kg,L,['전체적으로 디자인이 되게이뻐요 환절기 봄에 입기에 적당함니다'],,2,3,2,1,0,0,0,0
ㅋ.ㅋ.ㅋ..,2021.04.25,1776071,1,0, 178cm, 70kg,XL,['후드 없는 자켓 찾고있었는데 이쁘고 과하지않아서 좋아요'],,2,2,2,2,0,0,0,0
뉴비_56dc586d,2021.04.24,1776071,1,0, 180cm, 61kg,XL,"['생각보다 많이 두껍지 않아서 좋은것 같아요', <br/>, '색도 검은색이여서 다 오래입을수 있구요']",,2,2,2,2,0,0,0,0
언능사고싶다,2021.04.24,1776071,0,1, 180cm, 76kg,L,['쌀쌀한 아침 저녁에 교복위에 입으려고 구입했는데 아주 좋아요..먼지도 잘 안묻고 편하고 좋습니다'],,2,1,1,2,0,0,0,0
실버_ffa73a194a2d,2021.04.24,1776071,1,0, 173cm, 69kg,L,['색감이 너무 이쁘고 사이즈도 오버핏이라서 너무 맘에 들어요'],,2,2,2,2,0,0,0,0
영서킹,2021.04.23,1776071,0,1, 164cm, 60kg,M,['예뻐요 그런데 밑이 끈 조절이라서 표기된 사이즈 보다 좀 작은 굿 같아요..!'],,2,2,1,3,0,0,0,0
귤더하기귤은뀰,2021.04.22,1776071,1,0, 180cm, 70kg,M,"['커버낫이라서 그런지 정말 부드러워요', <br/>, '교복에 딱이네요']",,2,2,2,2,0,0,0,0
옷모살까요,2021.04.22,1776071,1,0, 174cm, 85kg,XL,['잘못 입으면 공사장 옷? 처럼 될수있어서 좀 꾸며입어야 할듯'],,2,2,2,2,0,0,0,0
jsca,2021.04.22,1776071,1,0, 166cm, 57kg,M,['크기도 딱 맞고 두께도 딱 좋습니다 배송도 빠르네요'],,2,2,2,2,0,0,0,0
최동후운,2021.04.21,1776071,1,0, 174cm, 63kg,L,['좋습니다 ~^^좋아요좋아요좋아요좋습니다굿굿우'],,2,2,2,2,0,0,0,0
서마트폰,2021.04.21,1776071,0,1, 150cm, 45kg,S,"['너무 이뻐여,,,진짜 매일 입고 다녀여,,ㅠㅠ 커버낫은 진짜 사랑이야:)']",,2,2,2,2,0,0,0,0
107871,2021.04.20,1776071,1,0, 176cm, 60kg,L,['진짜 지금 처럼 일교차 큰 시기에 입기 딱이고 이뻐요'],,2,2,2,2,0,0,0,0
훈이킬러,2021.04.19,1776071,1,0, 180cm, 72kg,L,['마감이 좀 많이 아쉬움. 하지만 다른건 다 이뻐서 잘 입고 다녀요'],,2,2,2,2,0,0,0,0
우석이짱짱1,2021.04.19,1776071,1,0, 175cm, 60kg,L,['저처럼 마른 사람들은 L가면 큰 오버핏?이거 M가면 적당한 오버핏일거같아요'],,1,2,2,2,0,0,0,0
마데카슐,2021.04.19,1776071,1,0, 156cm, 49kg,M,['s주문할껄 넘 크네요..그냥 박시하게 입으려고요..'],,1,2,2,3,0,0,0,0
Naduli,2021.04.18,1776071,1,0, 160cm, 60kg,M,"['중학생 이거만 입네요~가볍고 시원한가바요^^', <br/>, '핏도 괜찮습니다~~사이즈 크지 않고 적당합니다']",,2,2,1,3,0,0,0,0
한쿸인이다,2021.04.18,1776071,1,0, 170cm, 55kg,M,['평소에 입고 다니기 매우좋습니다 편하고요 강추'],,2,2,2,3,0,0,0,0
뉴비_cb3f37d6,2021.04.17,1776071,0,1, 168cm, 54kg,M,['가격이 살짝 부담되지만 옷이 너무 예뻐사 구매했어요'],,2,2,1,2,0,0,0,0
츰뎔,2021.04.17,1776071,0,1, 158cm, 43kg,M,['지금같은 날씨에 너무 좋고 교복에입어도 이뻐요'],,2,2,2,2,0,0,0,0
멤버_61c6be511830,2021.04.16,1776071,0,1, 163cm, 52kg,S,['예뻐용. 안 흔해서 샀는데 어느새 흔해져서 같은 학교에 겹치는 사람이 있어서 슬픕니당.. 옷은 예뻐여 무난.!'],,2,2,2,2,0,0,0,0
시험잘본다❤️,2021.04.16,1776071,0,1, 163cm, 49kg,S,['색감이랑 핏이 ㄹㅇ .굿임 고민하고 계신 분들 빨랑 사세효'],,1,3,1,2,0,0,0,0
d8888,2021.04.16,1776071,1,0, 186cm, 86kg,L,['선물용으로 구입했는데 딱맞아서 좋네요! 친구도 맘에들어해요'],,2,1,1,2,0,0,0,0
아어아아아,2021.04.16,1776071,1,0, 178cm, 73kg,L,['크롭하게 입을라고 L주문했는데 딱이네요 이쁘게 잘입겠습니다'],,2,3,1,2,0,0,0,0
정후니는,2021.04.16,1776071,1,0, 166cm, 43kg,M,['오버핏처럼 입고싶으면 제키에 제사이즈 사시면 좋아요'],,2,2,2,2,0,0,0,0
eliud,2021.04.15,1776071,1,0, 170cm, 62kg,M,"['세일을 놓치긴 했습니다만, 제품이 너무 좋아서 불만은 없습니다. 바스락 거리는 소리 정말 싫어하는 편인데 소재가 좋아서 그런지 그렇게 거슬릴 정도는 아니네요']",,2,2,2,2,0,0,0,0
건곤데나잇!,2021.04.15,1776071,1,0, 173cm, 70kg,L,['딱 적당하고 걸치고 다니기에 요즘날씨에 딱좋네요'],,2,2,2,2,0,0,0,0
ylu2117,2021.04.14,1776071,1,0, 100cm, 100kg,L,['일반적인 바람막이 정두 인거같습니다. 옷 디자인적으로는 만족합니다.'],,2,2,2,3,0,0,0,0
마도윤,2021.04.14,1776071,1,0, 166cm, 51kg,S,['사이즈 맘에 드네요 옷도 이뻐요 바람막이 검은색 추천드립니다'],,2,2,2,2,0,0,0,0
s.0_o2,2021.04.14,1776071,1,0, 174cm, 69kg,M,"['L사이즈가 없어서 m으로 샀는데 나쁘지 않네요', <br/>, '뒤에 로고가 진짜 이뻐요']",,2,2,2,2,0,0,0,0
햄인데요,2021.04.14,1776071,0,1, 160cm, 48kg,M,['그냥 딱 적당핏인 거 같아요 안에 맨투맨입고 입으면 아주 조금 답답하긴 한데 반팔입고 입으면 짱 좋을듯'],,2,2,2,2,0,0,0,0
뉴비_61c26e6,2021.04.14,1776071,0,1, 163cm, 60kg,L,"['조카선물로  구매했습니다..', <br/>, '조카가  아주  마음에  들어합니다.', <br/>, '교복에  아주  적당하게  이쁩니다.']",,1,2,2,2,0,0,0,0
솜뭉치숑숑,2021.04.13,1776071,0,1, 162cm, 55kg,M,['크긴 한데 s 사면 너무 딱맞아서 별로일 것 같기도 해요'],,1,2,2,1,0,0,0,0
똑바로앉아,2021.04.13,1776071,1,0, 166cm, 59kg,M,"['옷 가벼워서 초여름까지 입을 수 있을것같아요', <br/>, '옷 진짜 예뻐요', <br/>, '딱맞게 입는거보다 조금 크게입는거 추천']",,2,3,2,3,0,0,0,0
워룩,2021.04.13,1776071,1,0, 170cm, 74kg,M,['봄에 입기 좋은 아우터. 약간은 핏합니다. 조금 더 큰 사이즈가 좋음.'],,2,2,2,2,0,0,0,0
뉴비_1b3461e9,2021.04.13,1776071,0,1, 158cm, 60kg,L,['제가 날씬하지 알아서 오버핏을 젛아하는데 정말 취저템입니다!! 요즘 날씨에 맨날입어요'],,1,2,1,2,0,0,0,0
차니야겨론하자,2021.04.12,1776071,0,1, 156cm, 42kg,S,"['좋아여 완전 핏도 좋고', <br/>, '사이즈도 적당하고 지금 날씨에 좋아여 💗']",,2,2,2,2,0,0,0,0
1618.,2021.04.12,1776071,0,1, 174cm, 52kg,M,['편하고 무슨 옷에도 잘 어울려요. 앞으로도 많이 주문할 것 같ㅇ아오'],,2,2,1,2,0,0,0,0
육준서리,2021.04.12,1776071,0,1, 166cm, 57kg,M,['좋네요. 생각보다 짧아서 좀 아쉽지만 지금 입기에 딱 적당합니다. 잘 입겠습니다 !!'],,2,2,2,2,0,0,0,0
nimeaT,2021.04.12,1776071,1,0, 178cm, 90kg,XL,['사이즈도 괜찮고 이쁘기도 이쁘네요 만족하면서 데일리로 잘 입습니다.'],,2,2,2,2,0,0,0,0
yangpa2,2021.04.11,1776071,1,0, 175cm, 58kg,L,['사이즈가 딱 맞고 뒷면에 적힌 로고가 약간 은색이라 더 고급지고 이쁘네요'],,2,2,1,2,0,0,0,0
700y20n,2021.04.11,1776071,0,1, 152cm, 55kg,M,['친구 선물로 줬는데 152에 m이 딱 좋대요 s나 l 했으면 ㅂㄹ였을거같대요!!'],,2,2,2,2,0,0,0,0
개념인,2021.04.11,1776071,1,0, 173cm, 63kg,L,"['편하게 입기 너무 좋아요', <br/>, '자전거 탈때나 산책할때도 가벼워서 좋아요']",,2,2,2,2,0,0,0,0
현찬2,2021.04.11,1776071,1,0, 167cm, 61kg,M,['기장도 적당하고 두께도 적당하고 바람막이 좀 늦게 산 감이 있지만 가을에도 잘 입고 다닐거같아요!'],,2,2,2,2,0,0,0,0
툰서,2021.04.11,1776071,1,0, 175cm, 48kg,M,['대 만족중 요즘 날씨에 반팔에 입으면 딱 좋습니다'],,2,2,2,2,0,0,0,0
yesmynamekitty,2021.04.10,1776071,0,1, 155cm, 57kg,M,['생각보다 너무 딱 맞음 평소 사이즈보다 1업 혹은 2업 하세요 밑단 시보리 스트링으로 많이 못 늘임'],,2,1,3,3,0,0,0,0
아무거나걸쳐도,2021.04.10,1776071,0,1, 163cm, 47kg,M,"['갠찮았어요', <br/>, '무난하고편하게 입기엔딱이네요 ', <br/>, '커플용딱이네요']",,2,2,2,3,0,0,0,0
아무거나걸쳐도,2021.04.10,1776071,0,1, 163cm, 47kg,L,"['깔끔하고 갠찮아요 ', <br/>, '밤에 입기엔 춥네요', <br/>, '무난하게 입기엔 좋아요 .']",,2,2,2,3,0,0,0,0
DH829,2021.04.10,1776071,0,1, 168cm, 30kg,L,['생각보다 박시하지 않았어요 막상입어보니 엉덩이 중간쯤만 덮더라구요 박시한거 좋아하시면 엑라가세유'],,2,2,2,2,0,0,0,0
찬이네감자탕,2021.04.10,1776071,1,0, 170cm, 58kg,M,['역시 커버낫 너무 좋습니다  굿 완벽한 바람막이이네요'],,2,3,2,3,0,0,0,0
뉴비_819c07a9,2021.04.10,1776071,1,0, 168cm, 65kg,M,['지금입기 딱 좋은거 같아요 넉넉하게 입으려면 사이즈 큰거 추천합니다'],,2,2,2,2,0,0,0,0
요여야애에오어,2021.04.10,1776071,1,0, 173cm, 61kg,M,['완전 편하고 조읍니다...! 좋은제품 마니마니 파셔요!'],,2,2,2,2,0,0,0,0
유정호10,2021.04.10,1776071,1,0, 178cm, 75kg,M,"['진짜 편하고 또 다른 하나 구매해야겠어요. ', <br/>, '너무 좋아요']",,3,2,1,3,0,0,0,0
부루쿡,2021.04.10,1776071,1,0, 165cm, 72kg,M,"['넉넉하니 가볍게 입기 좋은 커버낫 상품립니다.', <br/>, '편하게 입기 좋아요']",,2,2,2,2,0,0,0,0
깜부블리,2021.04.08,1776071,0,1, 155cm, 56kg,M,"['전에부터 사고 싶었던 바람막이이였어요. ', <br/>, '무신사 할인 행상때 바로 구입 했어요. 왜 이제 샀는지 후회 할 정도로 무조건 사세욤']",,2,3,1,3,0,0,0,0
쥬쥬4545,2021.04.08,1776071,0,1, 160cm, 50kg,M,['운동복으로  잘입고있어요.  그냥 무난한 검정 바람막이'],,2,2,2,3,0,0,0,0
리꼴라라,2021.04.08,1776071,0,1, 161cm, 59kg,S,"['지금 날씨에 걸쳐입기 딱 좋은 점퍼입니다 ', <br/>, '아주잘입고 다닙니다']",,2,3,1,2,0,0,0,0
디필,2021.04.08,1776071,1,0, 172cm, 60kg,L,['친구 선물로 사줬어요~~ 좋아하네요 마니파세요~~크크'],,2,2,2,2,0,0,0,0
31%%,2021.04.08,1776071,0,1, 161cm, 48kg,S,"['와웅 역시 커버낫ㅋㅋ', <br/>, '재질이 너무 좋은느낌~', <br/>, '입었을때 기분이 좋아지네욤^^*', <br/>, '타이트하게 옷을입는 저라서', <br/>, '스몰사이즈라도 사이즈는 조금 큰듯하지만 ', <br/>, '레깅스에 입으면 길이가 딱 괜찮네영!!%%']",,2,1,1,2,0,0,0,0
호롤룰리루,2021.04.07,1776071,1,0, 175cm, 75kg,L,['깔끔하고 이쁘네요 뒤에 커버낫 로고가 이뻐요 굿굿👍👍'],,2,2,2,2,0,0,0,0
뉴비_d2010945,2021.04.07,1776071,1,0, 171cm, 76kg,XL,['가볍고 프린팅 깔끔하고 포켓도 넉넉하고 좋습니다.'],,2,1,2,2,0,0,0,0
kimgo42,2021.04.07,1776071,1,0, 170cm, 74kg,L,['바람막이로 아주 베리굿 좋은거 같네요 안에 질감도 좋아서 반팔입고 입어도 아주 굿👍'],,2,2,2,3,0,0,0,0
하인스,2021.04.07,1776071,1,0, 175cm, 90kg,XL,['역시 커버낫 깔끔하고 품도 넉넉하고 마음에 듭니다.'],,2,2,2,2,0,0,0,0
왈가붕가,2021.04.07,1776071,0,1, 166cm, 66kg,M,['요즘 같은 날씨에 바람막이가 딱이라 바람막이 샀는데 너무 예뻐요 그냥 어디에나 막 코디할 수 있어서 좋아요!'],,2,2,1,3,0,0,0,0
나미쏴아아아앙,2021.04.06,1776071,1,0, 171cm, 70kg,XL,['늘 커버낫에서 구매한 제품은 제 체격에 딱 맞았는데 역시나 이 자켓도 딱이네요. 딱 적당하면서도 느낌있는 오버핏을 만들어주는 자켓입니다.'],,2,2,1,2,0,0,0,0
청문회,2021.04.06,1776071,1,0, 176cm, 67kg,L,['환절기에 입으려고 샀는데 너무 잘입고 있습니다. 항상 커버낫은 투웨이가 아니여서 좀 아쉽네요.'],,2,2,2,2,0,0,0,0
패피 되고시퍼,2021.04.06,1776071,1,0, 175cm, 55kg,M,['매우 좋고 기본 바람막이로 입기 엄청 좋고 딱 좋습니다!’'],,2,2,2,2,0,0,0,0
상대죽돌이,2021.04.06,1776071,1,0, 175cm, 83kg,XL,['배송도 빠르고 상품도 만족합니다 적당히 오버핏으로 이쁘네요~~'],,2,2,2,2,0,0,0,0
Realkyj,2021.04.06,1776071,1,0, 172cm, 63kg,M,"['얄상하고 핏이 이쁘게 나옴', <br/>, <br/>, 'M사이즈는 다리가 긴사람', <br/>, <br/>, <br/>, '추천', <br/>, <br/>, '구우웃']",,2,2,2,3,0,0,0,0
선종임,2021.04.06,1776071,1,0, 173cm, 73kg,L,['진쩌 개이쁘고 말도언된 핏 진짜 간만에 넘  맘에 듭니다ㅠ'],,2,2,2,2,0,0,0,0
뉴비_1d3fb71f,2021.04.06,1776071,1,0, 175cm, 79kg,XL,['요즘날씨에딱이네요 아들 사줬는데. 잘입고있어요 .'],,2,2,2,2,0,0,0,0
돈키호테S2,2021.04.05,1776071,1,0, 185cm, 65kg,L,['커버낫 믿고 구매했는데 역시 이쁘네요 무난하게 입기 좋아요. 생각보다 얇아서 놀랐는데 요즘 같은 날씨에 최적입니다 !'],,2,2,2,3,0,0,0,0
쩡78,2021.04.05,1776071,1,0, 166cm, 62kg,M,['M사이즈 딱 좋아요..소재도 좋고 두께도 좋고..요즘 잘입고있어요..스타일 좋아요..사이즈 업했어도 좋을듯했어요..'],,2,3,2,2,0,0,0,0
피꼬로,2021.04.05,1776071,1,0, 170cm, 65kg,L,"['편하게 입기 너무 좋고 핏도 이쁘게 잘 나오네요 ~~', <br/>, '잘 산거 같습니다']",,2,2,2,2,0,0,0,0
권오성0326,2021.04.05,1776071,1,0, 172cm, 58kg,M,['살짝 오버핏이라 안에 후드집업 입고 입어도 충분해요 이쁩니다'],,2,2,2,2,0,0,0,0
금지곰지,2021.04.05,1776071,1,0, 172cm, 60kg,L,['너무 맘에 듭니다 세일할때 사서 더 기분좋게 입고다니고 있어요'],,2,2,2,2,0,0,0,0
없는회원입니다,2021.04.04,1776071,1,0, 178cm, 64kg,L,['오버핏으로 입을라고 라지샀는데 원하는 핏이네요'],,2,2,2,3,0,0,0,0
Dms744,2021.04.04,1776071,1,0, 180cm, 81kg,L,['원래 이런거 잘 안 입는데 딱 봄 가을에 입기 좋을거 같아여'],,2,2,2,2,0,0,0,0
Zamins,2021.04.04,1776071,1,0, 163cm, 64kg,L,['오버핏으로 잘입고 있어요 생각했던 것 보다 더 마음에 들었어요'],,2,2,2,2,0,0,0,0
강민1우,2021.04.03,1776071,1,0, 175cm, 85kg,L,['무난쓰하고 얇아서 봄에도 입기 좋을듯 사이즈도 널널해서 교복입고 입어도 ㄱㅊ'],,2,3,1,3,0,0,0,0
안냥냥이다,2021.04.03,1776071,1,0, 164cm, 63kg,M,"['비와서 쌀쌀한날 입으려고 구입했습니다', <br/>, '세일할때사서 싸게샀어요 만족해요']",,2,2,2,2,0,0,0,0
Horang해,2021.04.03,1776071,0,1, 167cm, 63kg,M,['뒷면 로고도 예쁘고 핏도 예뻐용 지금 날씨에 입기 딱 좋음 근데 생각보다 밑단이 좁네여 잠구면 밑단이 딱 맞음'],,2,2,2,2,0,0,0,0
sg0105,2021.04.03,1776071,1,0, 178cm, 74kg,L,['엄청 얇지도 않고 무게감도 적당히 있는거 같아서 좋아요'],,2,2,2,2,0,0,0,0
뉴비_4f8f42e5,2021.04.03,1776071,1,0, 176cm, 75kg,L,"['엑스라지랑 고민했는데', <br/>, '라지 사길 잘했네요 이쁨']",,2,2,2,3,0,0,0,0
뉴비_48d60a82,2021.04.03,1776071,1,0, 177cm, 68kg,L,"['얆아보이는데 생각보다 두꺼운느낌?', <br/>, '반팔에 입어도 안추워요']",,2,2,2,2,0,0,0,0
뉴비_a4777c27,2021.04.03,1776071,1,0, 183cm, 73kg,XL,['핏이 이쁘구요 기장감도 좋고 생각했던것보다 이상임 제 신체이신분은 xl사세요'],,2,2,2,2,0,0,0,0
효희진맘,2021.04.03,1776071,1,0, 176cm, 70kg,L,['마음에 드네요깔끔해서 교복위에 입어두 이쁘네요'],,2,2,1,2,0,0,0,0
미들도어,2021.04.03,1776071,1,0, 177cm, 62kg,L,['믿고사는 커버낫 옷 되게 이쁘네요 추천드립니다. 사이즈도 맞아요'],,2,2,2,2,0,0,0,0
nam4042,2021.04.02,1776071,0,1, 163cm, 53kg,M,['두께는 생각 보다 앏고 소재는 부드럽습니다. 지금같은 간절기에 가볍게 걸치기 좋아요. 그리고 제가 원하던 오버핏 이에요'],,2,2,1,3,0,0,0,0
,2021.04.02,1776071,0,0, 158cm, 49kg,M,"['마음에 들어요. 봄, 가을에 잘 입을 거 같네요. 커버낫 최고.']",,2,2,2,2,0,0,0,0
DoNutz,2021.04.02,1776071,1,0, 171cm, 59kg,M,['보통 상상하는 평범한 바람막이 느낌. 지금 날씨에 딱 입기 좋아요'],,2,2,2,2,0,0,0,0
orangdo,2021.04.02,1776071,1,0, 171cm, 67kg,M,['처음에는 한 치수 더 크게 할까 고민했는데 계속 입다보니 딱 적당하게 잘 산 것 같아요!'],,2,2,2,2,0,0,0,0
깨노,2021.04.02,1776071,1,0, 178cm, 70kg,M,['잘 맞습니다 정당하게 .. 잘 입겠습니다 다음에 또 구매할게요!'],,2,2,2,2,0,0,0,0
뉴비_82c74dd2,2021.04.02,1776071,1,0, 170cm, 68kg,M,['살짝 더 여유있는 펑퍼짐함. 제가 원하던 스타일과 딱입니다. 엉덩이반 가리는 정도로 스타일 굳'],,2,3,1,2,0,0,0,0
몰라팝,2021.04.02,1776071,1,0, 171cm, 70kg,L,['좋아요 찰떡이예요 ㅋㅋ굿굿 강추!! 정말 무조건 사세요!!'],,2,2,1,2,0,0,0,0
소울쿠,2021.04.02,1776071,1,0, 178cm, 78kg,XL,['남친에게 선물했습니다. 빅로고도 예쁘고 핏도 마음에 듭니다^^'],,2,2,1,3,0,0,0,0
김세윤의모험,2021.04.02,1776071,1,0, 185cm, 72kg,XL,['많이 오버핏은 아닙니다 오버핏 원하시면 한치수 올리셔야될듯'],,2,2,2,2,0,0,0,0
호냉,2021.04.02,1776071,0,1, 165cm, 61kg,M,['딱 맞아요 길이가 살짝 짧아서 아쉽 그냥 크게 입게 라지 시킬 걸 그거만 빼면 예뻐서 좋아욤'],,2,2,2,2,0,0,0,0
으ㅏ르ㅏ,2021.04.02,1776071,1,0, 176cm, 92kg,XL,['옷 너무 이뻐요 역시 커버낫 제가 커버낫 진짜 팬이에오 ㅜㅜ'],,2,2,2,2,0,0,0,0
뉴비_4c2afd09,2021.04.02,1776071,1,0, 179cm, 72kg,XL,['주변에서 아저씨 같다고 막 놀리는데 제 눈에는 너무너무 예쁩니다'],,1,3,1,3,0,0,0,0
D.C임사장,2021.04.01,1776071,1,0, 170cm, 68kg,L,['디자인도 멋지고 편안하게 어디서나 입을 수 있을 것 같아서 좋네요'],,2,2,2,2,0,0,0,0
jsw2443,2021.04.01,1776071,1,0, 170cm, 63kg,M,['지금 날씨에 입기 딱 좋은거같아요 그리고 무슨 옷이든 다 잘어울리는거 같습니다'],,2,2,2,2,0,0,0,0
