userName,date,goodsNo,userSexMen,userSexWomen,userHeight,userWeight,goodsSize,reviewContent,reviewImg,reviewStyle,size,bright,color,thickness,weightness,touch,helpNo,styleLikeNo
지화자다잉,2021.04.28,1269511,1,0, 169cm, 60kg,28,"['색감이랑 핏이 너무 맘에들고, 가격도 너무 좋네요.']",,0,2,2,2,2,0,0,0,0
꾸릇,2021.04.26,1269511,1,0, 176cm, 64kg,29,['가격이 싼맛큼 조금 싼티가 나지만 전투용으로 입을만힙니다.'],,0,2,2,2,2,0,0,0,0
델리씅,2021.04.24,1269511,1,0, 166cm, 63kg,30,"['파츠는 진짜 가성비 짱인 것 같아여!', <br/>, '살쪄서 사이즈 업해서 하나 더 샀어요!']",,0,2,2,2,2,0,0,0,0
pinnew,2021.04.24,1269511,1,0, 171cm, 75kg,30,['기장이 좀 짧아서 아쉽긴 한데 핏 예쁘게 떨어지고 편합니다 얇아서 여름에도 편하게 입을거 같아요'],,0,2,2,2,3,0,0,0,0
syn1202,2021.04.24,1269511,0,1, 174cm, 59kg,29,"['괜찮아요.', <br/>, '아직 입고 나가보진 않았는데', <br/>, '예쁠 것 같습니당.']",,0,1,1,1,3,0,0,0,0
쿰척쿡짝,2021.04.22,1269511,1,0, 178cm, 67kg,31,"['와이드 바지 사고 싶었는데 이쁘네요', <br/>, '다만 입기전에 다림질 해야한다는 단점?']",,0,1,2,2,2,0,0,0,0
조성빈성조,2021.04.22,1269511,1,0, 181cm, 65kg,31,['와이드 입문용으로 강추입니다!! 저는 길이가 애매해서 수선해야겠어요 ㅠ'],,0,2,2,2,2,0,0,0,0
사탕의자식,2021.04.21,1269511,1,0, 165cm, 60kg,27,['기장 찰떡 가성비 좋은거 같아요 한사이즈 작게 샀어요 원래는 28입는데 후기들 보니까 다들 한사이즈 작게 사시는거 같아서 작게사니까 딱 맞아요 기장도 수선 할필요없이 딱 신발 덮을정도고 여름에 입기도 좋게 얇아요 겨울 버전도 나오면 좋겠네요.'],,0,2,2,2,2,0,0,0,0
spksw,2021.04.21,1269511,1,0, 171cm, 65kg,32,"['바지가 저한테 조금 크긴한데 핏도 좋고 넘 이쁜것이 편하기까지 하네요~ ㅎㅎ', <br/>, '좋아요']",,0,1,2,2,3,0,0,0,0
크크루삥빵,2021.04.18,1269511,1,0, 174cm, 72kg,34,['허리는 조금 커서 벨트 맸고 기장은 딱좋아서 만족 했습니당^^핏도 완전 이쁘고 그랬는데 한가지 아쉬운 점은 한번 입었는데 밑단에 보풀이 생기네요..'],,0,2,2,2,3,0,0,0,0
송 민 규,2021.04.16,1269511,1,0, 171cm, 66kg,28,['밑위가 길어서 조금만 올려입으면 기장은 딱 맞네요! 허리는 평소 28입어서 딱 맞고 주름이 살짝 져서 오긴 하네요 그래도 가성비 갑!'],,0,2,2,2,2,0,0,0,0
조원동제이스장인,2021.04.15,1269511,1,0, 180cm, 98kg,34,"['ㅋㅋ 상품사진은 무슨 할배 바지처럼 나왔는데 직접 입어보면 달라요 ', <br/>, '바지가 좀 얇고 시원한 소재인데', <br/>, '제가 더위를 많이 타는 체질이라 봄부터 초겨울까지 잘 입을거 같습니다']",,0,2,2,2,3,0,0,0,0
지웡닝,2021.04.14,1269511,1,0, 171cm, 70kg,31,['기본템으로 갖고있기 엄청 좋은거 같어요 가성비가 좋아서 일단 굿'],,0,2,2,2,3,0,0,0,0
김수엽1,2021.04.13,1269511,1,0, 175cm, 79kg,32,['매우 만족스럽 습니다 가격도 저렴하고 제품도 좋아요 잘 입겠습니다!!'],,0,2,2,2,2,0,0,0,0
띠디딘,2021.04.12,1269511,1,0, 169cm, 61kg,29,"['가성비로 완벽한 아이템입니다~', <br/>, '한겨울 제외하곤 모두 착용가능할거같아요!']",,0,2,2,2,2,0,0,0,0
브론즈_891a4b5f689,2021.04.12,1269511,1,0, 170cm, 66kg,30,['잘입을게요 여름 가을 봄 다 입을 수 있어요 핏 너무조아여'],,0,2,2,2,2,0,0,0,0
김린도,2021.04.12,1269511,1,0, 180cm, 88kg,32,"['잘맞네요', <br/>, '저렴하게 잘 샀습니다', <br/>, '32사이즈 사길 잘했네요', <br/>, '옷이 크게 나왔어요잘입겠습니다']",,0,2,2,2,3,0,0,0,0
AVOY,2021.04.12,1269511,1,0, 167cm, 56kg,27,['여기서 바지 여러개사는데 검정없어서 일단 그레이샀는데 역시 파츠바지 짱'],,0,2,2,1,2,0,0,0,0
Mumushi,2021.04.10,1269511,1,0, 170cm, 80kg,32,['진짜 인생바지입니다 두번째 구매에요! 여름에도 얇아서 가능할듯!'],,0,2,2,2,3,0,0,0,0
황인우라고,2021.04.10,1269511,1,0, 173cm, 72kg,31,"['화면으로 보는거랑 색상 차이는 별로 안납니다', <br/>, '역시나 총장이 길어서 바닥에 끌리는데', <br/>, '그 깐지로 입는 거 아니겠습니까', <br/>, '적당한 가격에 가성비 제품', <br/>, '고 퀄리티는 비싼 제품에서 찾으세요 ㅎㅎ']",,0,2,2,2,2,0,0,0,0
dvdfva,2021.04.09,1269511,1,0, 177cm, 70kg,29,['검은색하고 같이 샀는데 이거 또한 괜찮네요 믿고 사도 됩니다'],,0,2,2,2,2,0,0,0,0
치읏,2021.04.09,1269511,1,0, 174cm, 75kg,32,['동일한 바지를 색상만 다르게 해서 구매할 정도로 핏이 너무 이뻐요!!'],,0,2,2,2,2,0,0,0,0
짐킴이,2021.04.08,1269511,1,0, 177cm, 84kg,34,['하늘하늘한 느낌이고 색깔은 좀 밝은느낌??? 입니다'],,0,2,1,2,3,0,0,0,0
익은채소,2021.04.07,1269511,1,0, 178cm, 68kg,30,"['제가 원하던 그레이색이라 맘에 듭니다.', <br/>, '편하게 자주 입고있어요']",,0,2,2,2,2,0,0,0,0
tms7535,2021.04.01,1269511,1,0, 175cm, 61kg,29,"['여름에도 입을 수 있는 찰랑거리는 엄청 얇은 소재에요 밑으로 일자로 툭 떨어지는 핏입니다 2만원에 이정도 제품이면 잘 샀다는 생각이 들어요:)', <br/>, '(투턱으로 되어있다보니 사이즈를 작지않게 선택하는게 중요할 것 같아요)']",,0,2,2,2,3,0,0,0,0
광교홍보대사,2021.04.01,1269511,1,0, 165cm, 63kg,29,['허벅지가 좀 있는편인데도 편하고 핏도 펑퍼짐해서 원하는핏나왔습니다.'],,0,2,2,2,3,0,0,0,0
DOKKKK,2021.03.31,1269511,1,0, 171cm, 68kg,29,['가성비 슬랙스의 대명사 파츠. 이 가격에 이 바지는 말이 될까요?'],,0,2,2,2,2,0,0,0,0
커피병사김영민,2021.03.31,1269511,1,0, 176cm, 66kg,29,['다리미한번 사악 죽여놓고 입어야할 거 같아요 꾸겨져있어오 조금'],,0,2,2,2,2,0,0,0,0
아이앙아,2021.03.31,1269511,1,0, 174cm, 67kg,31,['기장도 적절하고 두께도 얇아서 봄 여름에 자주 착용할거 같아용'],,0,2,2,2,2,0,0,0,0
기므녁,2021.03.30,1269511,1,0, 173cm, 63kg,29,"['핏 되게 이뻐요. 허벅지 좀 두꺼운 편인데도, 엄청 널널하니 잘 맞습니다. 길이 수선 안해도 될 정도로 길이도 완벽해요.']",,0,1,2,2,2,0,0,0,0
벨기에초코우유,2021.03.28,1269511,1,0, 168cm, 64kg,28,['락스가 묻어서 다시 재구매했어요 그만큼 만족도가 높으시다는거지~'],,0,2,2,2,2,0,0,0,0
하얀눈사람,2021.03.26,1269511,1,0, 174cm, 77kg,31,['처음왔을때 주름이 잡혀있는게 잘 펴지지는 않지만 핏이랑 나머지는 아주 마음에 들어 애용할것 같습니다'],,0,2,2,2,2,0,0,0,0
힎콹,2021.03.24,1269511,1,0, 164cm, 64kg,30,"['예뻐요.', <br/>, '기장이 취향에 따라서 길 수도 있고 아닐 수도 있습니다.', <br/>, '저는 곱창지는걸 좋아해서 기장 마음에 들어용']",,0,2,2,2,3,0,0,0,0
남긱,2021.03.24,1269511,1,0, 171cm, 74kg,31,['얇아서 그런지 주름이 많이 생기는건 어쩔 수 없을 거 같니요 그래도 그거 제외하고는 가격 대비해서 괜찮은 제품이라 생각합니다'],,0,2,2,2,2,0,0,0,0
로드베이더,2021.03.22,1269511,1,0, 181cm, 67kg,31,['오랜만에 인생 슬랙스 찾았습니다! 두 번 사세요 이건!'],,0,2,2,2,2,0,0,0,0
동하효원인,2021.03.20,1269511,1,0, 171cm, 65kg,26,"['색감이 너무 예뻐요', <br/>, '두께도 딱 적당해서 사계절내내 입을 수 있을것 같아요']",,0,2,2,2,2,0,0,0,0
마르코는9살,2021.03.17,1269511,1,0, 176cm, 65kg,30,['흐물흐물하니 좋은데 두꺼운거 좋아하면 다른걸로 가셔요 하지만 이 가격엔 이렇게 가야죠'],,0,2,2,2,3,0,0,0,0
gutigge,2021.03.17,1269511,1,0, 178cm, 78kg,31,"['얇아서 한여름에도 입을 수 있을 것 같은데, 기장이 짧아서 어벙해보이네요. 여분 기장 있는거 풀어서 수선해야할 듯']",,0,1,2,2,3,0,0,0,0
가복,2021.03.16,1269511,1,0, 168cm, 65kg,27,['바지 얇고 이뻐요 와이드 좋아하는 사람들은 하나씩 구매추천'],,0,1,2,2,3,0,0,0,0
박씨인간,2021.03.15,1269511,0,1, 160cm, 56kg,28,['전에 검정으로 샀는데 맘에 들어서 다른 색으로도 시켜봤습니다.'],,0,2,2,2,2,0,0,0,0
zrz,2021.03.13,1269511,0,1, 164cm, 57kg,27,['얇고 핏 예쁘게 나와요 색상도 화면이랑 거의 비슷함'],,0,2,2,1,3,0,0,0,0
짱96,2021.03.13,1269511,1,0, 176cm, 67kg,31,['진짜 딱 ss용 여름에도 입기 좋은 만큼 업청 얇아요 단 그만큼 주름이 업청나요'],,0,2,2,2,3,0,0,0,0
전라좌수영의 아들,2021.03.11,1269511,1,0, 163cm, 57kg,29,['얇아서 봄 여름 가을 정도 입어도 되는데 겨울은 좀 추울거 같네요 그래도 봄에 입으려고 산거니 괜찮아요 와이드해서 진짜 좋아요'],,0,2,2,2,2,0,0,0,0
꿀로랑,2021.03.09,1269511,1,0, 176cm, 69kg,29,['두께감이 좀 얇고 길이는 살짝 수선 해야될것같아요ㅠ'],,0,2,2,2,3,0,0,0,0
임한영,2021.03.09,1269511,1,0, 176cm, 75kg,31,"['바지길이는 맘에드나 생각보다 얇아유', <br/>, '하지만가성비 좋음']",,0,1,2,2,3,0,0,0,0
haritt,2021.03.07,1269511,1,0, 165cm, 60kg,28,['허리 딱맞고 기장은 줄였는데 바지 실루엣이 너무 예쁜거같아요 완전 만족합니다'],,0,1,2,2,3,0,0,0,0
망둥어망둥어,2021.03.06,1269511,1,0, 181cm, 75kg,31,['여름슬랙스로 최고입니다!! 더위 잘타는사람 추천'],,0,2,2,2,2,0,0,0,0
동굼찜닭,2021.03.04,1269511,1,0, 174cm, 70kg,31,['최고임 나풀나풀 거리는 와이드 질감 굿 다만 얇음 근데 얇아서 여름이나 봄에 활용할수 있어서 더 좋음'],,0,2,2,2,3,0,0,0,0
Heejune,2021.03.03,1269511,1,0, 170cm, 60kg,28,['기장하고 이쁜핏 이구요 배송이 빨라서 좋았습니다!'],,0,2,2,2,2,0,0,0,0
임기산,2021.03.02,1269511,1,0, 170cm, 82kg,30,"['예쁘다기 보다는 어떻게 입냐에 따라서 갈릴거같아요 ', <br/>, '가성비는 좋습니다 평소 32~31 입는데 30 살짝 쨍기지만 괜춘하네요']",,0,2,1,2,3,0,0,0,0
무쉰사무신솨,2021.02.28,1269511,1,0, 174cm, 60kg,29,['색깔 너무너무 이쁘고요 정말 편해요 항상 잘입고 다니고 있습니다^^'],,0,2,2,2,2,0,0,0,0
K나쵸,2021.02.27,1269511,0,1, 168cm, 53kg,26,['예전에 검은색으로 하나 사고 너무 마음에 들어서 그레이로 하나 더 샀어요!!'],,0,2,2,2,2,0,0,0,0
귀여운당나귀,2021.02.27,1269511,1,0, 176cm, 64kg,28,['첨 왓을때 레직 잘 안잡혀있었고 무탠 슬랙스 생각했는데 더 얇습니다'],,0,1,2,2,3,0,0,0,0
cmjgjgj,2021.02.26,1269511,0,1, 159cm, 55kg,26,['검은색 먼저 사고 만족스러워서 그레이도 구매했어요. 잘 입겠습니다~'],,0,1,2,2,2,0,0,0,0
정디용,2021.02.25,1269511,1,0, 171cm, 64kg,30,['색감이 되게 예쁘네요! 하체가 있는 편인데 정사이즈로 시키니까 허리가 살짝 크네요'],,0,2,2,2,2,0,0,0,0
소노마나,2021.02.24,1269511,1,0, 176cm, 73kg,31,['너무 기대이상 만족합니다 다만 동시에 구매한 검은색은 불량이네요'],,0,2,2,2,2,0,0,0,0
leekh12,2021.02.24,1269511,1,0, 170cm, 63kg,29,['겨울에 입기엔 좀 얇지만 봄부터 쭉 입을 수 있을 것 같아요ᆢ저렴하고 편안합니다'],,0,2,2,2,3,0,0,0,0
말랑말랑좋다,2021.02.24,1269511,1,0, 176cm, 72kg,30,['가성비 좋은 슬랙스네요 밴딩색 회색으로 되어 있으면 좋겠어요'],,0,2,3,2,3,0,0,0,0
사나사나사,2021.02.24,1269511,1,0, 174cm, 69kg,31,['찰랑거리는 소재입니다 그점 생각하고 구매하시면 될거같아요 배바지하니까 다리도 길어보이고 기장수선 안해도 충분하네요 굿굿'],,0,2,2,2,3,0,0,0,0
POLO__,2021.02.23,1269511,1,0, 173cm, 80kg,29,['바지는 진짜 편합니다. 근데 의외로 허리가 약간 작습니다.'],,0,2,2,2,2,0,0,0,0
이이이호호영,2021.02.22,1269511,1,0, 170cm, 70kg,30,['허벅지가 두꺼워서 입을수있는 그런 그레이 슬랙'],,0,2,2,2,2,0,0,0,0
투원투우어,2021.02.21,1269511,1,0, 182cm, 60kg,30,['깔끔했구요!! 색깔도 이쁘게 빠졌고 기장감도 딱 좋아요'],,0,2,3,2,3,0,0,0,0
경운기모는기모,2021.02.21,1269511,1,0, 178cm, 63kg,29,['색감도 이쁘고 핏도 좋아요 가격 생각하면 대만족 입니다'],,0,2,2,1,3,0,0,0,0
개구리만두20,2021.02.20,1269511,1,0, 175cm, 72kg,31,['허벅지가 살짝 크지만 턱이 잡혀있어 핏이 좋습니다 조금 얇긴하지만 무난한 바지에요'],,0,2,2,2,2,0,0,0,0
뉴져지,2021.02.19,1269511,1,0, 179cm, 72kg,31,['사이즈도 딱이고 핏도 이쁘고 생각보다 재질도 괜찮네요'],,0,2,2,2,2,0,0,0,0
라하랄랄라,2021.02.19,1269511,1,0, 176cm, 78kg,32,['허리가 얇고 허벅지가 두꺼운 편인데 딱 원하던 바지를 찾은것 같습니다 이 사이즈로 데님바지도 나오면 좋겠어요'],,0,2,2,2,2,0,0,0,0
꽁꾱꽁,2021.02.18,1269511,1,0, 170cm, 58kg,27,"['너무너무너무 이뻐요', <br/>, '다리도 길어보여서 짱 좋아요']",,0,2,2,2,2,0,0,0,0
드그그,2021.02.18,1269511,1,0, 186cm, 95kg,36,['무난하게 입가 좋은 아이템이네요 얇아서 여름에도 입을 수 있을 것 같아요'],,0,1,2,2,2,0,0,0,0
찝쫍짭쫍,2021.02.16,1269511,1,0, 170cm, 64kg,29,['턱이 잡혀서 편하고 적당한 통이여서 남친룩으로 짱입니다!'],,0,2,2,2,3,0,0,0,0
sunu9,2021.02.15,1269511,1,0, 179cm, 78kg,34,['두께는 겨울에는 좀 춥긴한데 와이드하게 핏 이쁘네요ㅎㅎ'],,0,1,2,2,3,0,0,0,0
류잉,2021.02.15,1269511,1,0, 177cm, 70kg,31,['구김이 잘 생기는 바지라 관리를 잘해야 할 것 같아요 옷은 이뻐요'],,0,2,2,2,2,0,0,0,0
Yike,2021.02.14,1269511,1,0, 173cm, 73kg,31,['이런 극가성비 바지는 무조건 사두는 게 이득 중에 이득'],,0,2,2,2,3,0,0,0,0
레네기잼,2021.02.08,1269511,1,0, 174cm, 77kg,31,['겨울에 이것만 입고나가면 동상입니다 여름용이라 보셔야됩니다!'],,0,2,1,1,3,0,0,0,0
hjm914,2021.02.08,1269511,1,0, 175cm, 75kg,32,['따뜻하게 입을 수 있는 와이드 팬츠입니다 바지 길이는 조금 짧았으면 하는 아쉬움이 있습니다'],,0,2,2,2,1,0,0,0,0
준쉡,2021.02.06,1269511,1,0, 183cm, 77kg,31,"['사이즈는. 딱 좋고 색감 디자인 핏다 좋아요 !!', <br/>, '지금.입기에 얇은거만 빼고 다 좋습니다.']",,0,2,2,2,3,0,0,0,0
맥드라이버,2021.02.05,1269511,1,0, 186cm, 75kg,32,"['두깨가 얇지만 핏이 이쁘고', <br/>, '색감도 딱 원하던 색감이라 자주입게 됩니다']",,0,2,3,1,3,0,0,0,0
내이름뭐게?,2021.02.04,1269511,0,1, 163cm, 55kg,27,"['핏 적당하고 길이감도 아주 좋아요 ', <br/>, '편한게 최고입니다']",,0,2,2,2,2,0,0,0,0
승규야머해,2021.01.28,1269511,1,0, 174cm, 82kg,34,"['제가 원하던 핏을 찾아서 정말 좋아요 !! ', <br/>, '인생바지 등극 ㅎㅎ']",,0,2,2,3,2,0,0,0,0
세실리아ㅛ,2021.01.26,1269511,1,0, 178cm, 103kg,36,['원단 좋고 편하게 입으려고 2개 구매했습니다. 배송빠름'],,0,2,2,1,2,0,0,0,0
체주넌,2021.01.26,1269511,1,0, 165cm, 50kg,26,['사진그대로 색감도 똑같고 생각보다 얇긴 하지만 슬랙스 입문용으로 좋은거같아요'],,0,2,2,2,3,0,0,0,0
방길,2021.01.26,1269511,1,0, 173cm, 76kg,31,['면도 좋고 가격대비 가성비 진짜 좋은거 같아요! 잘 입고 다니겠습니다ㅎ'],,0,2,2,2,2,0,0,0,0
여의도안경사,2021.01.20,1269511,1,0, 173cm, 65kg,29,"['와이드슬랙스 입문용으로 좋습니다', <br/>, '살짝 얇아요']",,0,2,2,2,3,0,0,0,0
뉴비_ee7d2821,2021.01.19,1269511,1,0, 175cm, 73kg,29,"['검정슬렉스 30사이즈 갓다가', <br/>, '회색슬렉스 29로 구매했습니다', <br/>, '허리가 살짝 좁고 투턱잡혀있어서 엉덩이와 허벅지는 여유롭습니다 ㅎㅎ']",,0,2,2,2,3,0,0,0,0
멤버_83e2df01c758,2021.01.16,1269511,1,0, 179cm, 76kg,31,['이거 진짜 좋아요 사이즈도 적당하고 입기도 편해요'],,0,2,2,2,2,0,0,0,0
$BETA$,2021.01.15,1269511,1,0, 176cm, 74kg,31,['좋아요 편해요 32랑 31중에 고민하시면 32사세요'],,0,2,1,2,2,0,0,0,0
라라아이이느느,2021.01.15,1269511,1,0, 177cm, 76kg,31,['재질 미쳤 갓성비 이가격 실화에오? 진짜 받아보셍ㅛ 근데 쫌 얇아요'],,0,2,2,2,2,0,0,0,0
돌돌킴,2021.01.14,1269511,1,0, 170cm, 65kg,29,"['조금 기장이 길긴 하지만, 핏이나 색감은 엄청 마음에 듭니다.']",,0,2,2,2,2,0,0,0,0
실버_0ea57f724a2a,2021.01.13,1269511,1,0, 170cm, 73kg,29,['이 가격에  진짜 좋은거같아요 원단은 얇은 스타일 입니다'],,0,2,2,2,2,0,0,0,0
상남2다,2021.01.13,1269511,1,0, 174cm, 74kg,31,['검은색 사고 맘에들어서 회색도 샀어요 잘입을게요'],,0,2,3,1,3,0,0,0,0
짱구11111,2021.01.12,1269511,1,0, 175cm, 78kg,32,['바지가 조금 얇긴하지만 핏이 예뻐서 자주 입고있어요'],,0,2,2,2,3,0,0,0,0
dustnqus,2021.01.08,1269511,1,0, 172cm, 70kg,30,['사이즈 정말 좋아요 굿굿입니다 만족스러워요 ~30'],,0,2,2,2,2,0,0,0,0
no_tle,2021.01.07,1269511,1,0, 175cm, 57kg,30,['바지가 지금 입기엔 좀 얇긴하지만 핏이 너무 맘에 듭니다요'],,0,2,2,1,3,0,0,0,0
oosnuyH,2021.01.05,1269511,1,0, 168cm, 60kg,27,['조금 길긴한데 아주 이쁘고 편해요 자주 입고있어요 ㅎㅎ'],,0,2,2,2,2,0,0,0,0
꿈꿈쿵,2021.01.05,1269511,1,0, 164cm, 66kg,28,['투턱슬랙스는 첨 사봤는데 색감이며 풍성한 실루엣이 예뻐요!'],,0,2,2,2,2,0,0,0,0
superheroitsme,2021.01.04,1269511,1,0, 180cm, 77kg,32,['얇아서 한 겨울엔 못 입겠지만 이뻐서 참고 입으려구요'],,0,2,2,2,3,0,0,0,0
계월향m,2021.01.04,1269511,1,0, 180cm, 68kg,31,['두께는 얇은데 핏은 너무 이쁩니다 다른 색깔로 또 사야할듯!'],,0,2,2,2,2,0,0,0,0
이티곰보,2021.01.03,1269511,1,0, 174cm, 70kg,30,['진짜 이 가격에 이 퀄리티 이 턱 느낌 절대 못살립니다 강추!!'],,0,2,2,2,2,0,0,0,0
돈이없써,2020.12.31,1269511,1,0, 178cm, 89kg,32,['기본 아이템 이네요.  좋은가격에 저렴하게 구매해서 좋아요'],,0,2,2,2,2,0,0,0,0
겸동시,2020.12.30,1269511,1,0, 175cm, 70kg,31,['포인트로 입을 바지였는데 색감은 좋은데 생각보다 무난해요ㅋㅋ'],,0,2,2,1,2,0,0,0,0
햇볕이,2020.12.30,1269511,1,0, 185cm, 73kg,31,['그냥 보통이에요 길이도 제 기준 길지도 짧지도 않은'],,0,2,2,2,2,0,0,0,0
Hobbs,2020.12.29,1269511,1,0, 175cm, 79kg,31,['다른 상품 사이즈 없어서 그냥 사봤는데 기장수선도 필요없고 진짜 완전만족'],,0,2,2,2,2,0,0,0,0
캐나다춘장,2020.12.27,1269511,1,0, 174cm, 75kg,32,['그냥 아무 말 없이 구입하세요. 이정도 가격에 질이면 두말 하면 잔소리스'],,0,2,2,2,2,0,0,0,0
SUNNY-_-,2020.12.26,1269511,1,0, 171cm, 65kg,29,['투턱 포인트가 있어서 폼이 넉넉해서 와이드핏으로 잘떨어져요'],,0,2,2,2,3,0,0,0,0
후리고날려욤,2020.12.25,1269511,1,0, 176cm, 67kg,30,['핏이랑 길이감이 저한테 완벽하게 맞아서 좋네요 사이즈도 30으로 완전 정사이즈 입니다. 원단 두깨감은 딱 봄여름용이네요'],,0,2,2,2,2,0,0,0,0
방길,2020.12.24,1269511,1,0, 173cm, 76kg,31,['한 겨울에는 내복을 입고 입어야할 것 같은데 면도 부드럽고 착용감도 가볍고 좋네요!'],,0,2,2,2,2,0,0,0,0
산!,2020.12.24,1269511,1,0, 172cm, 76kg,30,"['좋아요. 자주 입을 것 같아요 ', <br/>, '사이즈도 적당해요 굿']",,0,2,2,2,2,0,0,0,0
w00huk_75o1,2020.12.24,1269511,1,0, 169cm, 63kg,28,['평소에 눈여겨보던 제품이었는데 파이널세일로 바로 구매했슴다..!! 사이즈 27 28고민했는데 28도 적당한거 같고 27했으면 작았을꺼 같네요.. 좀 더 오버하게 입을려면 29도 괜찮을꺼 같았어요! 옷은 얇긴한데 하체는 추위를 안타서 괜안습니다!'],,0,1,2,2,3,0,0,0,0
RT_ACe,2020.12.23,1269511,1,0, 178cm, 70kg,31,"['찰랑찰랑한 핏감이 좋네요', <br/>, '한겨울은 어렵고 여름-초겨울까지 커버', <br/>, '광택감은 조금 있어서 고급스러움은 덜 해요']",,0,2,2,2,3,0,0,0,0
kimjinj,2020.12.23,1269511,1,0, 178cm, 75kg,28,['재질이랑 다좋은데 기장이 너무 짧아요... 늘려도 짧네..'],,0,2,2,2,3,0,0,0,0
세무사시,2020.12.23,1269511,1,0, 179cm, 78kg,32,['파츠 슬랙스만 꾸준히 사는 저로써 이번에도 만족합니다 질도 좋아요'],,0,2,2,2,3,0,0,0,0
나무늘보리,2020.12.22,1269511,1,0, 178cm, 65kg,29,['얇습니다. 하지만 이쁘다는 것 그것은 핏이 잘 떨어진다는 것'],,0,2,2,2,2,0,0,0,0
XIBAL’’,2020.12.22,1269511,1,0, 174cm, 72kg,30,['부드러운 원단입니다만 겨울에 입기에는 너무 춥습니다'],,0,2,2,2,2,0,0,0,0
과노.,2020.12.21,1269511,1,0, 171cm, 55kg,29,['색감 핏 길이 너무 마음에 들고 검정 슬랙스보다 다른 느낌을 줄 수 있어서 좋아요'],,0,2,2,2,3,0,0,0,0
키가작은꼬마,2020.12.21,1269511,1,0, 165cm, 60kg,26,['사이즈 정확하게딱 맞습니다. 두께는 얇아서 겨울에 못입어요...ㅠㅠ'],,0,2,2,2,2,0,0,0,0
Line79,2020.12.21,1269511,1,0, 172cm, 65kg,30,['팔랑팔랑거려서이쁘게입을수있어요ㅋㅋ만족합니다'],,0,2,2,2,2,0,0,0,0
유석유,2020.12.18,1269511,1,0, 170cm, 70kg,30,['핏이 딱 발등에 얹어지는 핏이에요!! 이쁩니다!! 지금은 조금 춥겠네요ㅠ'],,0,2,2,2,2,0,0,0,0
붐삭,2020.12.16,1269511,1,0, 176cm, 73kg,30,['색감좋아요. 이쁘구요. 생각보다는 사본 바지중애서는 통이 제일 커서 당황스러웠지만 이쁘게 입겠습니다.'],,0,2,2,2,3,0,0,0,0
벨기에초코우유,2020.12.16,1269511,1,0, 168cm, 62kg,28,['바지수선없이 딱맞아요 너무 이쁩니다 한겨울에는못입어여'],,0,2,2,2,2,0,0,0,0
강낭콩임,2020.12.14,1269511,1,0, 173cm, 64kg,27,['사이즈가 애매하진 않을까 걱정했는데 괜한 걱정이었네요 수선할 필요도 없고 핏이 너무 예쁘게 빠져서 만족하고 입고 있어요 다만 겨울에 단독으로 착용하기에는 추운 감이 없지 않아 있습니다'],,0,2,2,2,2,0,0,0,0
치멸용물국,2020.12.11,1269511,1,0, 165cm, 58kg,26,"['딱 가격값 하는 듯 합니다', <br/>, '바리는 옷 입을 때 입으려구요']",,0,1,2,3,3,0,0,0,0
포차치,2020.12.11,1269511,1,0, 173cm, 70kg,30,['생각보다 얇아서 추울때 입지는 못할거 같지만 핏이나 길이는 좋습니다.'],,0,2,2,2,3,0,0,0,0
하빕프,2020.12.11,1269511,1,0, 173cm, 68kg,30,['생각보다 얇고 한겨울엔 못입겠네요!  빨래해도 전혀 손상없어요!'],,0,2,2,2,3,0,0,0,0
soolyoo,2020.12.10,1269511,1,0, 165cm, 66kg,29,['얇아서 겨울엔 입지 못할꺼 같네요 그래도 이뻐서 마음에 듭니다'],,0,2,2,2,2,0,0,0,0
WOONHz,2020.12.09,1269511,1,0, 181cm, 70kg,31,['상품의 재질 및 핏 등이 너무 좋아요 좋은 제품 만들어  주셔서 감사합니다'],,0,2,2,2,2,0,0,0,0
멋쟁이언디핏,2020.12.09,1269511,1,0, 178cm, 70kg,30,['검은색 사고 마음에 딱! 들어서 회색도 한 개 더 구입합니다:)'],,0,2,2,1,3,0,0,0,0
뉴비_f2918d6,2020.12.06,1269511,1,0, 170cm, 72kg,32,['많이 얆아요 제 생각에는 여름용ㅋㅋ하늘하니좋아요근디'],,0,1,2,1,3,0,0,0,0
뉴비_ca353de0,2020.12.06,1269511,1,0, 175cm, 78kg,34,"['많이 얇아요 겨울에는 비추합니다', <br/>, '색감이면 와이드 정도는 아주 맘에 들어요', <br/>, '특유 찰랑거림이 아주 만족합니다']",,0,2,2,2,3,0,0,0,0
Gkgk575,2020.12.05,1269511,1,0, 178cm, 72kg,31,['재질도 너무 좋고 가성비로 생각하고 구매했는데 참 좋네요'],,0,2,2,2,2,0,0,0,0
ㄴㅈ러,2020.12.05,1269511,1,0, 175cm, 64kg,29,['넘나 예쁨 겨울에 입으려고 샀는데 진짜 잘산거같음'],,0,2,2,2,2,0,0,0,0
양유진러버,2020.12.05,1269511,1,0, 175cm, 70kg,32,['허리부분 큰감이 좀있네요 그래도 가격 대비 만족합니다.'],,0,2,2,2,2,0,0,0,0
I한결l,2020.12.04,1269511,1,0, 177cm, 80kg,34,['허리가 굵은편이라 34했는데 생각했던거보단 크게 나온거같네요ㅋㅋ'],,0,1,2,2,2,0,0,0,0
