userName,date,goodsNo,userSexMen,userSexWomen,userHeight,userWeight,goodsSize,reviewContent,reviewImg,reviewStyle,size,bright,color,thickness,weightness,touch,helpNo,styleLikeNo
이원호에요,2020.10.16,1402327,1,0, 174cm, 60kg,화이트/M화이트L,['레이어드 나시 티는 처음 구매해봤는데 옷 좋네요 많이는 못 입을 듯 ㅠ'],,0,2,2,2,2,0,0,0,0
슥힝,2020.10.16,1402327,1,0, 173cm, 85kg,화이트(트임)/L화이트(트임)L,['이너로 입기 딱좋네여 제 생각보단 작긴하네여ㅠㅠ까비'],,0,2,2,2,2,0,0,0,0
hyeon___,2020.10.16,1402327,1,0, 167cm, 60kg,화이트(트임)/M화이트(트임)(XL품절)M,['갠적으로 너무 얇은게 아쉬워요.. 좀만 더 두툼하고 짱짱한 원단이었으면 좋을 것 같아요'],,0,1,2,2,3,0,0,0,0
푸지미술쌤,2020.10.15,1402327,1,0, 181cm, 75kg,화이트/XL화이트(트임)XL,['티셔츠 안에 받쳐입기 넘 좋네요.길이가 긴옷이 필요했는데 길이감 딱이네요'],,0,1,2,2,2,0,0,0,0
지1이,2020.10.15,1402327,0,1, 163cm, 50kg,화이트/M블랙M,['생각보다 엄청 길긴했는데 입어보니 괜찮더라구요'],,0,1,2,2,3,0,0,0,0
I한결l,2020.10.13,1402327,1,0, 177cm, 80kg,화이트(트임)/XL화이트(트임)XL,['지금 날씨에 맨투맨이랑 레이어드하기 너무 좋아요!'],,0,2,2,2,2,0,0,0,0
노빠꾸직진,2020.10.13,1402327,1,0, 165cm, 60kg,화이트/M화이트(트임)M,['평소 엠사이즈의 맨투맨과 후드를 즐겨 입는데 완벽히 레이어드 가능해요!! 이쁩니다!'],,0,2,2,2,2,0,0,0,0
나 김인직,2020.10.13,1402327,1,0, 172cm, 60kg,화이트(트임)/M화이트L,['레이어두가 잘 안되는것 겉지만 잘하면 아주예뻐요 두껍진않고 딱 적당해요'],,0,2,2,2,2,0,0,0,0
겁쟁이랍,2020.10.13,1402327,1,0, 168cm, 55kg,그레이/M화이트(트임)(XL품절)M,['처음배송 왔을때 최대한 늘려서 사이즈 재봐도 거의 5센티나 더 작아가지고 레이어드가 안돼서 억지로라도 늘릴라고 바로 손빨래해서 옷걸이에 축 늘어뜨려 말리니 어느정도 길어지긴함'],,0,3,2,2,3,0,0,0,0
flexham,2020.10.13,1402327,1,0, 174cm, 72kg,화이트/M화이트(트임)M,['무난하고 좋아요 포인트 주기에는 딱입니다 잘입을게용'],,0,2,2,2,2,0,0,0,0
vvvv1s,2020.10.13,1402327,1,0, 185cm, 77kg,화이트(트임)/XL화이트(트임)XL,['레이어드용으로 아주 좋음 이런거 몇개만 있으면 이너용 살일없음'],,0,2,1,1,3,0,0,0,0
haming1,2020.10.12,1402327,1,0, 173cm, 63kg,화이트(트임)/M화이트(트임)M,"['레이어드 하기 좋습니다.', <br/>, <br/>, '두께랑 기장이 살짝 긴게 아쉽네요.']",,0,1,2,1,3,0,0,0,0
SSY1234,2020.10.12,1402327,1,0, 179cm, 84kg,블랙/L화이트L,"['사이즈가 작지도 크지도 않은데 레이어드 용으로는 약간 짧은감이 있습니다', <br/>, '한사이즈 업했으면 더 좋았을것같긴하네요']",,0,2,2,2,2,0,0,0,0
임성민.,2020.10.12,1402327,1,0, 171cm, 59kg,화이트/M화이트(트임)M,['레이어드하기 딱 좋네요 잘 입을게요 다들 사세요'],,0,2,2,2,2,0,0,0,0
YMCATG,2020.10.12,1402327,1,0, 173cm, 75kg,화이트(트임)/M화이트L,['레이어드티 편하고 맨투맨이나 후드티랑 입기 좋을거 같아요'],,0,2,2,2,2,0,0,0,0
항두,2020.10.12,1402327,1,0, 181cm, 79kg,블랙/XL블랙XL,['크고 가벼워서 편하게 입을수도 있고 레이어드하기 좋아요'],,0,1,2,2,2,0,0,0,0
capeya12,2020.10.12,1402327,1,0, 179cm, 81kg,화이트(트임)/L화이트(트임)L,['레이어드 목적으로 샀는데 제키에 적당하게 빼입되네요'],,0,2,2,2,2,0,0,0,0
지니의 옷장,2020.10.12,1402327,1,0, 183cm, 74kg,화이트/XL화이트(트임)XL,['생각보다 목 라인이 깊게 파여있어요 크게 입으시면 상관없지만 L이 적당할 거 같아요'],,0,1,2,1,2,0,0,0,0
Tancred,2020.10.10,1402327,1,0, 177cm, 68kg,화이트(트임)/M화이트(트임)L,['마감이 조금 아쉽긴 하지만 그것보다는 가성비로 사는 것이니까. 레이어드 용으로는 정말 좋아요!!! 반팔이과는 또 다른 롱 슬리브리스만의 매력이 있어요~~'],,0,1,2,1,2,0,0,0,0
옹구야,2020.10.10,1402327,1,0, 178cm, 75kg,화이트/M화이트(트임)M,"['레이어디로', <br/>, '입기에 딱 좋아요 만족합니다', <br/>, '굿입니다👍👍']",,0,2,2,2,2,0,0,0,0
actjin,2020.10.10,1402327,1,0, 177cm, 82kg,화이트(트임)/XL화이트(트임)XL,['엉덩이 다 덮어요. 넥라인은 앞 뒤로 좀 많이 내려오네요.'],,0,1,2,2,3,0,0,0,0
뉴비_fa1d545e,2020.10.09,1402327,1,0, 188cm, 56kg,화이트/L화이트L,['그냥 그런데 무난하게 입기 좋고 레이어드도 좋음'],,0,2,1,1,2,0,0,0,0
웃그딕,2020.10.08,1402327,1,0, 173cm, 80kg,화이트/XL화이트(트임)XL,['딱레이어드로 입기 좋은데 좀 누래요 애매한데 완전 휜색은 아니에요'],,0,1,2,2,2,0,0,0,0
밥못먹는사,2020.10.08,1402327,1,0, 178cm, 59kg,화이트/L화이트L,['로고 없는 맨투맨에 레이어드하니 포인트가 되고 좋습니다~'],,0,2,2,2,2,0,0,0,0
공허공무,2020.10.08,1402327,1,0, 183cm, 71kg,화이트/XL블랙XL,['생각보다 너무 길어요. 사이즈 선택을 잘못한것 같아요.'],,0,1,2,2,3,0,0,0,0
뉴비_69868f5,2020.10.08,1402327,1,0, 173cm, 63kg,화이트(트임)/L화이트(트임)XL,['사이즈 딱 좋고 다 좋은데 너무 앏아서 주름이 쉽게 생기네요'],,0,2,1,1,3,0,0,0,0
이주형87,2020.10.07,1402327,1,0, 177cm, 81kg,화이트/XL화이트XL,['레이어드용으로 저렴하게 잘 구입한 것 같습니다'],,0,2,2,2,2,0,0,0,0
Hakk2,2020.10.07,1402327,1,0, 173cm, 53kg,화이트(트임)/M화이트(트임)M,['여름이나 지금 날씨에 딱 레이어드로 입기좋아요 기장도 적당해서 좋습니다'],,0,2,2,2,2,0,0,0,0
준혁정임,2020.10.07,1402327,1,0, 175cm, 75kg,화이트(트임)/L화이트(트임)L,['옷이랑 같이 입어봤는데 너무 이뻐요 사이즈는 살짝큰것같아요'],,0,1,2,2,2,0,0,0,0
haboong,2020.10.06,1402327,1,0, 180cm, 80kg,화이트(트임)/XL화이트(트임)XL,['기장이 너무 길까봐 걱정했는데 엄청 길지도 않고 레이어드하기에 딱이네요 잘입을게요.'],,0,1,2,2,2,0,0,0,0
둘라코,2020.10.02,1402327,1,0, 169cm, 53kg,화이트(트임)/M그레이*LXL품절*M,['사이즈도 딱 맞고 여름에 잘 입었습니다 재질도 괜찮아요'],,0,2,2,2,2,0,0,0,0
무지성후드티좋아하는사람,2020.10.01,1402327,1,0, 182cm, 68kg,화이트(트임)/L화이트(트임)(XL품절)L,['겉에 맨투맨 입어서 레이어드하기 좋은거 같아요'],,0,2,1,2,3,0,0,0,0
트레블러5,2020.09.29,1402327,1,0, 165cm, 61kg,화이트(트임)/M화이트(트임)M,['길이가 길줄알았는데 생각보다 길지않아여 평소에 오버핏맨투맨을 입는분들은 더큰거를 사는게 좋아여'],,0,2,1,2,3,0,0,0,0
Uni_222,2020.09.29,1402327,1,0, 174cm, 64kg,화이트(트임)/L화이트(트임)(XL품절)L,['많이 얇지도 않고 이쁘게 레이어드 됩니다 사이즈도 딱 좋아요'],,0,2,2,2,2,0,0,0,0
브론즈_e4c75d1c8a3,2020.09.28,1402327,1,0, 175cm, 64kg,화이트(트임)/M화이트(트임)M,['레이어링 할때 복에 흰색 보이는거 싫어서 샀는데 너무 만족입니다 길이도 적당하니 좋은거 같아요 굳! 처음 사면 굉장히 각져서 졉혀 있기때문에 세탁하고 입는게 좋을거 같아여'],,0,2,1,1,3,0,0,0,0
패션록리,2020.09.28,1402327,1,0, 167cm, 75kg,화이트/L화이트L,['무난하게 이너로 입을만합니다! 저는 맨투맨 레이어드하려고 샀는데 만족중!'],,0,1,1,1,3,0,0,0,0
ㄴㅁㅇㄻㅇㄻㄴ,2020.09.28,1402327,1,0, 182cm, 77kg,화이트(트임)/L화이트(트임)L,['무탄다드 사려다 기장이 길대서 요고 샀는데 기장 딱 좋네요'],,0,2,2,2,2,0,0,0,0
오 오,2020.09.27,1402327,1,0, 171cm, 55kg,화이트(트임)/M화이트(트임)(XL품절)M,"['딱 이쁜 레이어드 핏 나오네요 ', <br/>, '자주 입을 것 같습니당', <br/>, '1+1 이라 가성비도 너무 좋아요 ㅎ ㅎ']",,0,2,2,2,2,0,0,0,0
21.5.19,2020.09.27,1402327,1,0, 169cm, 63kg,화이트(트임)/M블랙(트임)M,['1+1이라 가성비도 좋고 옆에 트임이 있어서 레이어드 해서 입기 정말 좋네요 !'],,0,2,2,2,2,0,0,0,0
htu4568,2020.09.27,1402327,1,0, 171cm, 74kg,화이트/M화이트M,['무난무난 레이어드용 가성비템 잘쓰고있습니다'],,0,2,2,2,2,0,0,0,0
junytoto,2020.09.27,1402327,1,0, 168cm, 68kg,화이트(트임)/M화이트(트임)M,['사이즈도 레이어드용으로 딱이고 안에입음 이쁘겠네요'],,0,2,2,2,2,0,0,0,0
발미패고,2020.09.26,1402327,1,0, 168cm, 65kg,화이트/M화이트M,['적당히 루즈하게 나와서 레이어드하기 좋습니다.'],,0,2,2,2,3,0,0,0,0
옷이미래다,2020.09.25,1402327,1,0, 170cm, 65kg,그레이/M화이트(트임)(XL품절)M,['두께도 얇고 길이도 적당해서 레이어드하기 좋네요'],,0,2,2,2,3,0,0,0,0
승민쿤,2020.09.25,1402327,1,0, 181cm, 66kg,화이트(트임)/XL블랙XL,['상체가 길어서 기장 때문에 한사이즈 크게 샀는데 왜소하신 분들은 정사이즈를 추천드립니다'],,0,1,2,2,3,0,0,0,0
이이익,2020.09.25,1402327,1,0, 183cm, 80kg,화이트(트임)/M화이트M,['아주 좋아요 어떤 옷이든 레이어드하기 정말 좋네요'],,0,2,2,2,2,0,0,0,0
늅늅99,2020.09.25,1402327,1,0, 170cm, 56kg,화이트(트임)/M화이트(트임)M,['두개라서 가성비가 좋아요 레이어드로 입기 좋아요'],,0,2,2,2,2,0,0,0,0
골드_3469e8f38944,2020.09.24,1402327,1,0, 170cm, 60kg,화이트(트임)/M화이트(트임)(XL품절)M,['사이즈 딱좋고 생각보다 부드러워서 완전 편해용'],,0,2,2,2,2,0,0,0,0
달군달군,2020.09.24,1402327,1,0, 179cm, 85kg,블랙(트임)/XL블랙(트임)XL,['사이즈가 큰건지 아니면 마감할때 잘못한건지 모르겠는데 겨드랑이쪽 부분이 약간 반팔입은것처럼 툭 삐져나와요...어차피 안에 입을려고 산거라서 상관은 없는데 좀 그러네용'],,0,1,2,2,3,0,0,0,0
뉴비_bfb30a6,2020.09.23,1402327,1,0, 180cm, 64kg,화이트(트임)/L블랙L,['후드티나 맨투맨 안에 레이어드티로 넣기 좋아요 다만 라운드가 너무 커요'],,0,1,2,2,3,0,0,0,0
킴와왕,2020.09.23,1402327,1,0, 173cm, 70kg,화이트/M화이트M,['레이어드의 계절이라 사봤는데 기장도 적당하고 품도 있네요 잘입을게여'],,0,2,2,2,2,0,0,0,0
정성화1,2020.09.23,1402327,1,0, 180cm, 79kg,화이트/L화이트L,"['레이어드용이라 많이 길어요', <br/>, '다른 레이어드용이랑 비교했을때는 짧은데', <br/>, '티 자체로는 기네요']",,0,2,2,2,2,0,0,0,0
거봉태자,2020.09.23,1402327,1,0, 177cm, 74kg,화이트/L블랙L,"['여름에 놀러가서 입기엔 딱입니다', <br/>, '착용감도좋고..']",,0,2,1,2,3,0,0,0,0
빠쑝1,2020.09.23,1402327,1,0, 171cm, 73kg,화이트/L블랙L,['레이어드하기에 딱 좋은 나시입니다 자주 입을것같네요'],,0,2,2,2,2,0,0,0,0
B뚜뚜B,2020.09.22,1402327,1,0, 180cm, 90kg,화이트/XL화이트XL,['레이어드 할때 맨투맨이나 후드티 안에 무난하게 코디하기 좋은것 같아요'],,0,2,1,2,3,0,0,0,0
킹드로이드,2020.09.22,1402327,1,0, 181cm, 72kg,화이트(트임)/L라이트그레이(트임)L,['레이어드용으로 구매했는데 가격대비 만족합니다. 총장이 조금더 길었으면 좋을꺼 같지만 레이어드하기엔 부족함이 없습니다.'],,0,2,2,2,2,0,0,0,0
한남리민,2020.09.22,1402327,1,0, 173cm, 66kg,화이트/M화이트M,"['레이어드 용이니까', <br/>, '큰 기대는 안했지만', <br/>, '딱 가격대 만큼 하는듯 합니다']",,0,1,2,2,2,0,0,0,0
패션뉴비더지,2020.09.22,1402327,1,0, 170cm, 65kg,그레이/M화이트(트임)(XL품절)L,['레이어드 하기에 너무 좋아서 진짜 대만족입니다'],,0,2,2,2,3,0,0,0,0
양말먹은신발,2020.09.22,1402327,1,0, 174cm, 62kg,화이트(트임)/M화이트(트임)(XL품절)M,"['얇은 두께감이 진짜 조금 불만족 스러운데', <br/>, '레이어드하기에는 진짜 이쁩니다']",,0,2,2,2,3,0,0,0,0
청문회,2020.09.22,1402327,1,0, 176cm, 67kg,화이트/L화이트(트임)L,['세일 할 때 샀는데 가성비 굿입니다. 마감이 아쉽운 부분이 쪼금있지만 싸게 샀으니 만족합니다.'],,0,2,2,2,2,0,0,0,0
csw5291,2020.09.22,1402327,1,0, 181cm, 77kg,화이트/XL블랙XL,['이쁩니다 그냥 기본 나시 레어드할때 간단하게 압어'],,0,2,2,2,2,0,0,0,0
균s,2020.09.21,1402327,1,0, 183cm, 60kg,화이트/XL화이트XL,['맨투맨이나 후드티에 레이어드 할려고 삿어요 가성비 좋아요'],,0,2,2,2,2,0,0,0,0
골드_3469e8f38944,2020.09.20,1402327,1,0, 170cm, 60kg,화이트(트임)/M화이트(트임)(XL품절)M,['길이도 적당하고 입어도 입은느낌 별로안나서 편한거같아요!'],,0,2,2,2,2,0,0,0,0
ehrmsud,2020.09.19,1402327,1,0, 168cm, 64kg,화이트(트임)/M화이트M,['싼마이로 맨투맨이나 후드 안에 레이어드용으로 강추'],,0,2,2,2,3,0,0,0,0
똥관,2020.09.19,1402327,1,0, 177cm, 85kg,블랙(트임)/L화이트(트임)XL,['기장감이 살짝 짧은 감이 있지만 레이어드로 하기 편한거 같아요 생각보다 얇기도 하고요'],,0,2,2,1,3,0,0,0,0
hshym,2020.09.19,1402327,1,0, 183cm, 80kg,화이트(트임)/L화이트L,['딱 레이어드용 혹은 실내용으로 좋습니다. 가성비 대비 굿굿'],,0,2,2,2,2,0,0,0,0
안무신,2020.09.17,1402327,0,1, 166cm, 53kg,화이트(트임)/L화이트(트임)(XL품절)L,['여잔데 살짝 길게 안에 레이어드 해서 입기에 좋은거같아용 넥이 좀 파여있어도 어짜피 안에 입을거라 상관은 없어요~'],,0,1,1,1,3,0,0,0,0
Geek05,2020.09.16,1402327,1,0, 175cm, 58kg,화이트(트임)/L화이트(트임)(XL품절)L,['두깨도 얇고 기장도 길어서 간절기 레이어드로 딱 좋을듯 좋습니다'],,0,2,2,2,3,0,0,0,0
daksd,2020.09.15,1402327,1,0, 177cm, 73kg,화이트(트임)/M화이트(트임)(XL품절)M,['크롭한 기장에 맨투맨에 입는데 좋은거 같습니다. 일반 오버핏이면 L나 XL로 가세요'],,0,2,2,2,2,0,0,0,0
hd0623,2020.09.12,1402327,1,0, 173cm, 90kg,블랙(트임)/XL화이트(트임)XL,['편하게 입으려고 샀는데 완전편해요 ㅎㅎ 추천드려용'],,0,2,2,2,2,0,0,0,0
뉴비_d6c22382,2020.09.11,1402327,1,0, 175cm, 68kg,화이트/L화이트(트임)L,['레어어드할때 좋아요.그리고 그냥 집에서 편하게 입어도 될거같아요'],,0,2,2,2,2,0,0,0,0
탱티르,2020.09.10,1402327,1,0, 179cm, 68kg,화이트(트임)/L화이트(트임)L,"['레이어드를 해보려고 구매했었는데 기장에 대한 이해가 짧은채로 해서 제가 가지고 있는 옷들에는 잘 매칭이 안되게끔 구매한 것 같에요...ㅠㅠ', <br/>, '구매하시는 분들은 기장 고려 꼭 해보시고 사세요!']",,0,2,2,2,3,0,0,0,0
yoon_min,2020.09.07,1402327,1,0, 173cm, 65kg,화이트(트임)/M화이트(트임)M,['목 파임이 깊다. 레어드 티 처음구매여서 원래 이런건가 싶긴했지만 안에입는 옷이여서 만족하긴했다'],,0,2,2,2,2,0,0,0,0
돼돼지지,2020.09.07,1402327,1,0, 176cm, 68kg,화이트/L화이트L,['너무 실용적이고 이 레이어드 덕분에 옷에 대한 자신감이 생겼어요!! 너무 감사합니다'],,0,1,1,1,2,0,0,0,0
교황청주지스님,2020.09.07,1402327,1,0, 172cm, 82kg,화이트(트임)/XL화이트(트임)XL,"['레이어드로 만족하며 추가 구매했는데', <br/>, '몇번 세탁하니 옷이 틀어지네요', <br/>, '양 옆 봉제라인이 한쪽으로 돌아갑니다']",,0,1,1,2,3,0,0,0,0
실버_1debb0166fef,2020.09.06,1402327,1,0, 171cm, 69kg,그레이/M화이트M,['기장이 살짝 짧긴한데 옷자체는 가성비 좋고 괜찮아요.'],,0,2,2,2,3,0,0,0,0
goodbo6,2020.09.05,1402327,1,0, 177cm, 77kg,화이트/L그레이*LXL품절*M,"['이너웨어로 입으면 될 듯해요', <br/>, '면 퀄리티는 그냥 보통이라고 생각해요']",,0,2,2,2,2,0,0,0,0
유환킴,2020.09.05,1402327,1,0, 181cm, 60kg,화이트/M화이트L,['원단이라든가 이런느낌은 좋은데 가격에 비해 좀 짱짱하진 않아요'],,0,2,2,2,2,0,0,0,0
옷알못현섭,2020.09.05,1402327,1,0, 177cm, 71kg,화이트/XL화이트(트임)XL,['사이즈도 크고 길이도 길어요 근데 사이즈가 좀크면 어때요 안에입는건데 그쵸?'],,0,1,2,2,2,0,0,0,0
이거좀드록바,2020.09.04,1402327,1,0, 174cm, 72kg,화이트(트임)/L화이트(트임)L,['평소 상의 입는 사이즈로 시키니 조금 큰 편입니다 평소 상의 사이즈보다 한 사이즈 작게 가시면 정핏 나올 것 같습니다'],,0,1,2,2,2,0,0,0,0
잼잼이잉,2020.09.03,1402327,1,0, 170cm, 59kg,화이트/M화이트(트임)M,['목 부분이 너무 파여서 이것만 개선됐으면 진짜 100점짜린데ㅠㅠ'],,0,2,1,1,2,0,0,0,0
NO.Z,2020.09.03,1402327,1,0, 165cm, 60kg,화이트/L화이트L,['벌써 3번째 구매네요. 제가 본 레이어드 나시 중에 젤 괜찮은듯 합니다.'],,0,2,2,2,2,0,0,0,0
이동환ㅇ,2020.09.03,1402327,1,0, 167cm, 65kg,그레이/M화이트M,['진짜 쉬원하고 잘 때 입기도 편하고 레이어드할 때도 좋고 얇아서 쉬원해요'],,0,1,1,1,3,0,0,0,0
윤농이.,2020.09.02,1402327,1,0, 174cm, 72kg,화이트/L그레이L,['레이어드로 잘 사용하고있습니다 길이도 괜찮네요'],,0,2,2,2,2,0,0,0,0
honx_west0,2020.09.02,1402327,0,1, 160cm, 47kg,화이트(트임)/M블랙(트임)M,['레이어드용으로 구매했는데 기장도 길고 좋습니다'],,0,2,2,2,2,0,0,0,0
김J현,2020.09.01,1402327,1,0, 166cm, 58kg,화이트/L그레이L,['가을 및 겨울에 레이어드 하려고 구매했습니다. 길이가 은근 길어서 이 부분 참고하시면 좋을 거 같네요'],,0,1,2,2,3,0,0,0,0
OKONG,2020.09.01,1402327,1,0, 170cm, 73kg,블랙/L화이트L,"['상품을 받고 일회 세탁 하였고 수축 거의 없습니다', <br/>, '맨투맨에 레이어드시에 덩치가 엄청 크지 안다 하시면 사이즈 엠 가시면 좋을듯 합니다', <br/>, '라지는  좀 긴듯 합니다 물론 키가 180이상 이신분들 에게는 라지 추천 드립니다']",,0,1,2,2,2,0,0,0,0
뉴비_25d7e5d6,2020.08.31,1402327,1,0, 186cm, 78kg,화이트(트임)/L블랙(트임)L,"['제 키 기준으로는 길이감이 그렇게 길지는 않구요', <br/>, <br/>, '생각보다 가슴이 많이 파지고 원단이 약해요']",,0,2,2,2,2,0,0,0,0
실버_0bd219dd7687,2020.08.31,1402327,1,0, 176cm, 70kg,화이트/L화이트L,['너무 얇아서 그런지 고정이 잘 안 되는 듯한 그래도 싸서 잘 입어요'],,0,2,2,2,3,0,0,0,0
독거아재,2020.08.31,1402327,1,0, 177cm, 75kg,화이트/XL블랙XL,['부드럽고 길이도 레이어드용으로 적당해요. 목부분이 넓은게 호불호 갈리긴할듯'],,0,1,1,1,2,0,0,0,0
광대신,2020.08.30,1402327,1,0, 180cm, 68kg,화이트(트임)/XL화이트(트임)XL,"['애초에 오버하게 입으려고 산거라 큰 사이즈 주문했습니다', <br/>, '가격대비 레이어드로 입기 너무 좋은거 같네요 굳굳']",,0,2,1,1,2,0,0,0,0
Jd.Nike,2020.08.28,1402327,1,0, 171cm, 64kg,화이트(트임)/L화이트(트임)L,['좋네요 이쁘게 레이어드 해서 입을수 있을거 같아요~|'],,0,2,2,2,2,0,0,0,0
뉴비_b4628f73,2020.08.27,1402327,1,0, 166cm, 68kg,라이트그레이(트임)/M화이트(트임)L,['처음사는 레이어드 나시인데 잘 산거같네요 나중에 또 사러올게요 !'],,0,2,2,2,3,0,0,0,0
준석이지,2020.08.27,1402327,1,0, 175cm, 67kg,화이트/M블랙L,['레이어드 롱 슬리브 제품답게 레이어드하기에 딱 좋게 나와서 만족합니다 ㅎㅎ'],,0,2,2,1,2,0,0,0,0
코태,2020.08.26,1402327,1,0, 185cm, 74kg,화이트(트임)/XL화이트(트임)XL,"['생각보다 사이즈가 작아서 그렇긴한데 ', <br/>, '나쁘지 않은 퀄리티 입니다']",,0,2,2,2,2,0,0,0,0
드레이핑,2020.08.26,1402327,1,0, 175cm, 67kg,화이트/L블랙*XL품절*L,['옷이 얇은것에 비해 비침이 없고 디자인도 이쁩니다'],,0,1,1,1,3,0,0,0,0
hcw3030,2020.08.25,1402327,1,0, 182cm, 82kg,화이트/M화이트(트임)M,['생각보다길긴하네요 그래도 좋아요 잘입겠습니다'],,0,2,2,2,2,0,0,0,0
달래된장국,2020.08.25,1402327,1,0, 170cm, 65kg,화이트(트임)/M화이트(트임)M,['기장이 충분히 길어서 레이어드로 활용하기 좋습니다'],,0,1,2,2,3,0,0,0,0
asjhbwjk,2020.08.25,1402327,1,0, 178cm, 74kg,화이트/XL화이트(트임)XL,['반팔이나 롱슬리브 밑에 입고 있습니다 아주 좋아요'],,0,2,2,2,3,0,0,0,0
델롬,2020.08.23,1402327,1,0, 178cm, 76kg,화이트/L화이트L,['레이어드 티로 활용하면 정말 좋아요~얇고 편한거 같아용'],,0,2,2,2,3,0,0,0,0
골드_229d7668b0b7,2020.08.22,1402327,1,0, 171cm, 68kg,화이트(트임)/L블랙(트임)*XL품절*L,['기장 79 정도면 엔만한 티에는 다 레이어드될듯싶습니다'],,0,2,2,2,2,0,0,0,0
우우기깅,2020.08.22,1402327,1,0, 186cm, 76kg,화이트(트임)/XL블랙(트임)XL,['생각보다 기장이 조금 긴 느낌이있네요 제신체사이즈에 L를 샀으면 딱 맞을거같아요'],,0,1,2,1,2,0,0,0,0
guiro,2020.08.20,1402327,1,0, 183cm, 90kg,화이트/XL화이트XL,['사이즈가 편안하게 딱 입고 다니기 좋습니다 원단도 얇은데 고급스럽네요'],,0,1,1,1,3,0,0,0,0
재회3,2020.08.19,1402327,1,0, 171cm, 60kg,화이트/M화이트(트임)*XL품절*M,['색이 예쁘게 잘 나온거같아요 잘 입고다니겠습니다~~'],,0,2,2,2,2,0,0,0,0
삘빠이삐로뽐브,2020.08.18,1402327,1,0, 181cm, 68kg,화이트/M블랙*XL품절*M,"['저는 셔츠 이너로 입으려고 샀습니다.', <br/>, '원단 얇고 기장 적당해서 좋네요.']",,0,2,2,2,3,0,0,0,0
자리잡은영혼,2020.08.18,1402327,1,0, 173cm, 63kg,화이트(트임)/L화이트(트임)*XL품절*L,"['저는 겉에 입을 옷이 커서 l에서 맞지만 일반적으로 하시면 m으로 가세요. 그리고 마감은 안좋아요,,']",,0,1,2,2,3,0,0,0,0
빈뿌뿌,2020.08.15,1402327,0,1, 171cm, 58kg,화이트(트임)/L라이트그레이(트임)*LXL품절*M,['후기가 큰거같아서 혹시몰라 작게샀는데 작네여 제가 원하는거까지 길이가 못감 ㅠ 다시 재주믄하려구요 그래도 재질이나 그런부분은 맘에듭니다ㅔ'],,0,3,2,2,2,0,0,0,0
최고킹왕짱,2020.08.13,1402327,1,0, 165cm, 70kg,그레이/M블랙*XL품절*M,"['165-70. 미듐사이즈', <br/>, '색상좋고 재질좋고 잘입겠어요 굳굳']",,0,1,2,1,2,0,0,0,0
팔기통,2020.08.13,1402327,1,0, 180cm, 88kg,화이트(트임)/XL그레이XL,['길이가 조금만 더 길었으면 하는 아쉬움이 있네요. 이너로 편히 입기 좋을듯 하니다.'],,0,2,2,2,2,0,0,0,0
SO50,2020.08.13,1402327,0,1, 163cm, 55kg,화이트/L화이트L,['얇고 생각보다 작아요 가격대비 나쁘지 않습니다'],,0,2,2,2,2,0,0,0,0
규호황,2020.08.11,1402327,1,0, 170cm, 59kg,화이트(트임)/M화이트(트임)M,['레이어드 하실분은 좀 많이 오버해서 사세용 빨래하면 줄어드는것같아요.. 아주조금'],,0,2,2,2,2,0,0,0,0
인당수제약,2020.08.09,1402327,1,0, 163cm, 63kg,화이트(트임)/L블랙(트임)L,"['활용도는 괜찮은데, 입고 빨래하고 반복하다 보면 어느새 틀어진다는 게 문제네요.']",,0,2,2,2,2,0,0,0,0
Qrbdus,2020.08.09,1402327,1,0, 177cm, 65kg,블랙/L그레이L,['무난하고 편하게 입을 수 있습니다 추천드립니당'],,0,1,2,2,2,0,0,0,0
hefycs,2020.08.08,1402327,1,0, 174cm, 67kg,화이트(트임)/L화이트(트임)*XL품절*M,['진짜 재질이며 핏이며팬될꺼같아요  좋은제품 구매해서 기분 너무 좋아요 최고'],,0,2,2,2,2,0,0,0,0
현민구,2020.08.06,1402327,1,0, 170cm, 60kg,화이트(트임)/L블랙(트임)L,['M L 고민하다가 L갔는데 좀 큰감이있지만 레이어드하기딱좋네요!'],,0,1,2,2,2,0,0,0,0
fkglskc,2020.08.06,1402327,1,0, 170cm, 63kg,블랙/L블랙XL,['배송도 빠르고 좋았는데 생각보다 기장이 조금 짧아요'],,0,2,2,2,2,0,0,0,0
에베베베베벧,2020.08.04,1402327,1,0, 176cm, 65kg,화이트/L화이트(트임)L,"['얇아서 레이어드하기좋고 막입기좋습니다', <br/>, '싼거?같지는않은데 비싸지도않은 느낌']",,0,2,2,2,2,0,0,0,0
열심히만해,2020.08.04,1402327,1,0, 175cm, 67kg,화이트/L화이트(트임)XL,['레이어드용으로 입으려고 샀는데 한치수 크게 샀어야 했나봐영 길이가 아쉽네요ㅠ'],,0,2,2,1,2,0,0,0,0
실버_0a05abd22fa5,2020.08.04,1402327,1,0, 173cm, 60kg,화이트(트임)/L그레이*XL품절*L,['단품으로 입을수 있는 기장은 아니지만 레이어드 하면 딱 좋은 기장이에요.'],,0,2,2,2,3,0,0,0,0
도딱139,2020.08.02,1402327,1,0, 171cm, 66kg,화이트(트임)/XL화이트XL,['생각보다 크게 와서 레이어드 할때 너무긴느낌 시원함'],,0,1,2,2,2,0,0,0,0
